Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2010-02-28,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2010-03-31,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2010-04-30,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2010-05-31,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2010-06-30,1.0,15.799999999999999,996.6666666666666,28.333333333333332,6.266666666666666,1.6000000000000003
2010-07-31,1.0,0.2,997.2,27.6,5.3,1.5
2010-08-31,2.0,4.4,996.9,28.0,6.6,1.6
2010-09-30,1.0,11.8,995.1,29.6,7.9,1.7
2010-10-31,12.0,152.2,995.0,28.1,7.2,1.9
2010-11-30,12.0,118.6,993.7,27.5,5.1,1.6
2010-12-31,20.0,177.6,993.4,26.4,5.8,1.4
2011-01-31,22.0,321.6,994.4,25.6,7.0,1.5
2011-02-28,25.0,277.6,995.3,25.7,6.0,1.6
2011-03-31,23.0,256.0,995.1,25.9,7.9,1.5
2011-04-30,26.0,216.2,995.6,26.2,5.3,1.4
2011-05-31,10.0,136.6,995.6,27.0,5.5,1.4
2011-06-30,2.0,5.6,996.9,27.3,4.8,1.6
2011-07-31,3.0,8.0,997.0,26.9,6.1,1.6
2011-08-31,1.0,2.2,996.9,28.2,5.4,1.7
2011-09-30,0.0,0.0,996.5,29.3,5.4,1.9
2011-10-31,14.0,222.2,994.3,27.8,5.0,1.7
2011-11-30,14.0,177.6,994.6,26.6,5.3,1.6
2011-12-31,14.0,50.8,994.6,26.8,6.1,1.6
2012-01-31,22.0,219.4,995.4,25.8,5.8,1.5
2012-02-29,21.0,270.8,995.2,25.3,7.6,1.5
2012-03-31,26.0,202.4,995.8,26.0,6.6,1.5
2012-04-30,17.0,97.6,995.4,26.6,5.8,1.4
2012-05-31,11.0,38.2,996.4,26.9,4.5,1.4
2012-06-30,10.0,21.0,997.7,26.3,5.1,1.4
2012-07-31,3.0,11.4,997.2,26.8,4.5,1.4
2012-08-31,5.333333333333333,0.0,997.7,28.1,5.5,1.7
2012-09-30,4.0,59.2,997.2,29.0,7.2,1.9
2012-10-31,13.0,74.2,994.9,27.9,5.1,1.7
2012-11-30,15.0,191.8,994.5,27.1,8.5,1.5
2012-12-31,17.0,246.8,994.5,26.3,6.1,1.4
2013-01-31,23.0,408.2,995.8,26.2,5.8,1.5
2013-02-28,20.0,180.2,994.9,26.1,6.0,1.4
2013-03-31,22.0,235.6,995.7,26.8,7.3,1.5
2013-04-30,21.0,283.2,996.2,26.8,4.6,1.4
2013-05-31,14.0,111.8,996.6,27.0,5.1,1.4
2013-06-30,11.0,63.4,997.2,26.6,4.5,1.4
2013-07-31,5.0,4.4,997.9,26.9,5.6,1.5
2013-08-31,2.0,0.8,996.5,27.8,5.5,1.6
2013-09-30,8.0,51.8,996.1,28.2,5.5,1.8
2013-10-31,11.0,124.8,995.7,27.8,6.5,1.8
2013-11-30,14.0,203.4,994.3,26.6,6.1,1.6
2013-12-31,13.0,107.2,994.9,26.7,6.8,1.5
2014-01-31,23.0,338.0,996.0,25.8,5.6,1.5
2014-02-28,21.0,282.0,995.2,25.7,7.3,1.4
2014-03-31,24.0,361.2,995.9,26.0,7.5,1.5
2014-04-30,24.0,189.0,996.3,26.4,5.7,1.5
2014-05-31,11.0,54.4,996.4,27.0,4.5,1.4
2014-06-30,1.0,5.8,997.0,27.4,5.4,1.5
2014-07-31,1.0,1.8,998.8,27.3,4.8,1.6
2014-08-31,3.0,6.0,997.5,28.1,5.5,1.7
2014-09-30,6.0,27.0,996.7,28.1,6.9,1.9
2014-10-31,13.0,153.2,995.8,27.7,5.3,1.7
2014-11-30,13.0,130.8,994.9,27.3,5.5,1.7
2014-12-31,13.0,103.8,995.5,26.8,5.4,1.6
2015-01-31,20.0,148.8,996.6,26.0,4.9,1.5
2015-02-28,19.0,144.6,996.4,25.9,5.7,1.6
2015-03-31,20.0,441.0,996.2,25.9,5.3,1.4
2015-04-30,15.0,69.0,996.4,26.8,4.9,1.4
2015-05-31,9.0,90.0,996.8,26.8,4.0,1.3
2015-06-30,5.0,7.2,998.0,27.3,4.8,1.4
2015-07-31,5.0,41.4,997.8,27.3,5.8,1.5
2015-08-31,1.0,2.8,997.0,28.2,5.5,1.6
2015-09-30,3.0,24.6,996.2,29.0,5.7,2.0
2015-10-31,7.0,45.0,995.7,29.6,7.0,2.0
2015-11-30,11.0,54.2,994.7,28.4,7.1,1.8
2015-12-31,12.0,59.0,995.9,27.7,9.0,1.6
2016-01-31,16.0,166.86666666666665,995.5666666666666,26.2,5.6,1.4666666666666668
2016-02-29,14.0,111.0,995.8,27.7,5.8,1.6
2016-03-31,20.0,157.4,996.7,27.1,5.9,1.5
2016-04-30,16.0,216.6,995.6,27.3,4.2,1.4
2016-05-31,12.0,67.2,997.4,27.3,4.5,1.3
2016-06-30,4.0,8.8,998.6,27.1,5.9,1.4
2016-07-31,2.0,1.0,997.8,27.7,5.5,1.4
2016-08-31,2.0,6.6,997.2,28.7,5.1,1.6
2016-09-30,12.0,126.4,996.9,28.6,6.0,1.8
2016-10-31,7.0,31.6,995.0,28.2,5.6,1.8
2016-11-30,3.0,9.266666666666667,997.7333333333332,27.433333333333337,4.8,1.5666666666666667
2016-12-31,10.666666666666666,168.53333333333333,996.0333333333333,27.96666666666667,6.3,1.5666666666666664
2017-01-31,10.666666666666666,123.33333333333333,996.5333333333334,26.96666666666667,3.6,1.3666666666666665
2017-02-28,8.0,25.73333333333333,997.3333333333334,28.133333333333336,5.8,1.7666666666666666
2017-03-31,22.0,327.0,996.0,26.1,5.4,1.4
2017-04-30,23.0,132.6,996.0,26.7,4.8,1.3
2017-05-31,9.0,65.4,996.5,27.4,5.0,1.4
2017-06-30,4.0,5.2,997.2,27.4,5.0,1.5
2017-07-31,2.0,18.2,999.2,27.4,5.5,1.7
2017-08-31,2.0,23.8,996.9,28.4,5.1,1.6
2017-09-30,1.0,5.4,996.3,29.7,5.9,1.8
2017-10-31,2.0,0.8,994.8,29.5,5.7,2.0
2017-11-30,11.0,189.8,994.3,27.5,7.2,1.7
2017-12-31,18.0,136.0,995.0,26.8,5.1,1.6
2018-01-31,20.0,283.4,995.5,26.2,5.6,1.5
2018-02-28,25.0,266.0,995.8,25.5,6.2,1.6
2018-03-31,25.0,355.6,995.7,26.2,5.7,1.5
2018-04-30,21.0,316.0,996.5,26.2,5.2,1.4
2018-05-31,8.0,25.4,997.0,27.2,4.9,1.5
2018-06-30,4.0,3.2,998.0,27.1,5.1,1.6
2018-07-31,1.0,3.2,997.7,27.8,5.6,1.6
2018-08-31,3.0,13.133333333333333,998.2,28.1,5.2,1.8
2018-09-30,14.0,94.06666666666668,995.7666666666668,27.333333333333332,4.9,1.5333333333333332
2018-10-31,16.666666666666668,227.79999999999998,994.8666666666667,26.399999999999995,5.8,1.4333333333333333
2018-11-30,9.333333333333334,4.866666666666667,997.9,27.3,4.8,1.5333333333333332
2018-12-31,4.0,35.733333333333334,997.1666666666666,28.333333333333332,8.4,1.7333333333333332
2019-01-31,21.0,255.0,996.9,26.2,6.2,1.5
2019-02-28,21.0,239.0,996.3,26.3,5.7,1.5
2019-03-31,25.0,360.4,996.9,26.1,5.7,1.5
2019-04-30,17.0,156.2,996.4,26.8,5.9,1.4
2019-05-31,12.0,117.6,996.1,27.3,5.2,1.4
2019-06-30,1.0,12.866666666666667,998.2,27.4,6.0,1.5
2019-07-31,12.333333333333334,145.86666666666667,997.3666666666668,27.833333333333332,5.2,1.5999999999999999
2019-08-31,12.333333333333334,145.86666666666667,997.3666666666668,27.833333333333332,5.2,1.5999999999999999
2019-09-30,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2019-10-31,4.0,18.0,997.5,28.53333333333333,5.5,1.7333333333333332
2019-11-30,1.0,15.799999999999999,996.6666666666666,28.333333333333332,6.266666666666666,1.6000000000000003
2019-12-31,7.0,32.0,995.8666666666668,28.3,5.9,1.7333333333333334
2020-01-31,21.0,401.4,996.5,26.4,6.0,1.6
2020-02-29,15.0,100.13333333333333,996.8,26.6,5.4,1.6
2020-03-31,15.0,150.0,995.9333333333333,26.3,5.6,1.5333333333333332
2020-04-30,11.0,52.0,996.6666666666666,26.833333333333332,4.5,1.3999999999999997
2020-05-31,5.0,38.6,996.1,27.8,5.8,1.7666666666666666
2020-06-30,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
2020-07-31,11.56081081081081,135.6890625,996.1947368421054,27.297058823529415,5.724503311258277,1.5654135338345865
