Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,23.0,227.2,989.6,26.0,7.6,1.1
2010-02-28,18.0,224.0,988.8,26.4,7.8,1.1
2010-03-31,17.0,141.8,989.4,26.8,5.7,0.9
2010-04-30,20.0,110.2,989.5,26.5,6.5,1.1
2010-05-31,26.0,35.8,989.7,26.6,6.9,0.8
2010-06-30,19.0,61.6,991.9,25.8,8.1,1.3
2010-07-31,0.0,0.0,991.5,25.7,7.7,1.5
2010-08-31,2.0,0.0,991.2,25.9,7.7,1.6
2010-09-30,0.0,0.0,989.2,27.9,8.3,1.5
2010-10-31,0.0,0.0,989.1,27.1,8.2,1.4
2010-11-30,0.0,0.0,987.8,27.6,7.3,1.2
2010-12-31,0.0,0.0,987.5,27.3,7.0,1.0
2011-01-31,6.333333333333333,32.46666666666667,988.4,27.4,9.2,1.0
2011-02-28,15.666666666666666,192.73333333333335,989.4,25.5,7.1,0.9
2011-03-31,18.666666666666668,144.66666666666666,989.2,25.1,5.6,0.8
2011-04-30,15.666666666666666,146.9333333333333,989.6,25.3,7.3,0.8
2011-05-31,2.0,10.0,989.9,25.7,7.5,0.3
2011-06-30,2.0,5.4,991.1,25.5,6.7,0.7
2011-07-31,2.0,4.6,991.3,24.8,7.5,1.3
2011-08-31,2.0,4.8,991.0,26.2,7.3,1.3
2011-09-30,2.0,2.0,990.6,27.4,7.9,1.5
2011-10-31,13.0,110.6,988.3,27.0,6.8,1.4
2011-11-30,19.0,167.6,988.8,25.4,5.4,1.1
2011-12-31,6.0,23.066666666666666,990.7666666666668,25.9,7.5,0.9666666666666668
