Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,16.0,171.4,1005.1,27.3,7.2,2.8
2010-02-28,16.0,139.8,1004.2,27.9,7.0,3.0
2010-03-31,17.0,152.2,1005.0,27.9,7.0,2.7
2010-04-30,29.0,388.4,1005.0,26.5,6.5,1.4
2010-05-31,26.0,205.0,1005.4,27.1,9.4,1.6
2010-06-30,25.0,308.8,1007.3,26.4,6.9,1.5
2010-07-31,25.0,268.0,1007.0,26.6,6.9,1.6
2010-08-31,14.0,52.8,1007.1,27.1,6.5,2.6
2010-09-30,4.0,18.0,1005.8,27.5,6.9,3.3
2010-10-31,0.0,0.0,1005.2,27.9,7.0,3.3
2010-11-30,5.0,25.6,1003.6,28.0,6.6,2.4
2010-12-31,14.0,113.6,1003.0,27.3,6.7,2.3
2011-01-31,22.0,500.2,1004.0,25.9,6.8,1.7
2011-02-28,21.0,383.2,1004.8,25.7,8.2,1.2
2011-03-31,26.0,318.8,1004.7,25.6,8.7,1.2
2011-04-30,28.0,391.0,1005.2,25.6,7.4,1.2
2011-05-31,29.0,369.8,1005.3,26.0,5.6,0.9
2011-06-30,23.0,155.4,1006.6,26.4,6.2,1.3
2011-07-31,27.0,207.2,1006.7,26.4,7.0,1.9
2011-08-31,13.0,112.0,1007.3,26.8,6.6,2.5
2011-09-30,3.0,5.066666666666666,1005.0,27.1,5.8,2.766666666666667
2011-10-31,14.916129032258064,184.4321678321678,1006.0772413793102,26.95675675675676,6.538562091503269,2.269655172413793
2011-11-30,1.0,11.133333333333333,1005.1,27.633333333333336,6.3999999999999995,2.1
2011-12-31,1.0,1.4,1004.6,27.7,7.0,3.7
2012-01-31,12.0,127.2,1005.0,27.3,8.9,3.4
2012-02-29,17.0,201.6,1004.8,26.3,7.0,2.8
2012-03-31,26.0,269.4,1005.5,26.1,8.3,2.7
2012-04-30,21.0,219.6,1005.1,27.1,7.1,2.9
