Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2013-12-31,9.0,64.2,1009.5666666666666,27.1,5.9,1.9666666666666668
2014-01-31,18.0,195.8,1009.5,26.2,5.3,2.0
2014-02-28,25.0,466.2,1008.7,25.5,5.0,1.7
2014-03-31,22.0,329.8,1009.5,25.7,6.5,1.8
2014-04-30,24.0,341.4,1009.8,26.3,6.1,1.8
2014-05-31,26.0,372.8,1009.9,26.2,4.1,1.6
2014-06-30,24.0,394.8,1010.4,26.8,5.2,1.8
2014-07-31,19.0,151.2,1012.2,27.2,6.0,2.0
2014-08-31,9.0,15.2,1011.1,28.0,7.4,2.4
2014-09-30,4.0,41.2,1010.5,28.1,5.9,2.8
2014-10-31,3.0,38.8,1009.3,28.4,6.0,2.8
2014-11-30,3.0,54.2,1008.4,28.3,5.5,2.7
2014-12-31,5.0,21.0,1008.9,27.9,6.4,2.6
2015-01-31,19.0,138.6,1009.9,27.1,5.7,2.3
2015-02-28,12.0,105.39999999999999,1009.8,26.2,6.1,1.5666666666666667
2015-03-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2015-04-30,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2015-05-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2015-06-30,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2015-07-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2015-08-31,8.0,42.0,1010.5,28.2,5.9,2.4
2015-09-30,0.0,0.0,1010.2,28.5,5.1,2.7
2015-10-31,1.0,2.0,1009.7,28.7,5.8,2.9
2015-11-30,0.0,0.0,1008.4,28.8,5.6,2.9
2015-12-31,8.0,17.6,1009.7,28.3,6.4,2.8
2016-01-31,18.0,111.2,1009.9,27.0,6.4,2.1
2016-02-29,28.0,346.8,1009.5,26.7,5.4,2.1
2016-03-31,23.0,355.93333333333334,1010.2,26.7,5.8,1.7
2016-04-30,5.0,12.933333333333332,1008.2666666666668,28.933333333333334,5.3,2.6999999999999997
2016-05-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2016-06-30,9.0,64.2,1009.5666666666666,27.1,5.4,1.9666666666666668
2016-07-31,11.0,18.0,1011.3,27.4,6.3,2.6333333333333333
2016-08-31,8.0,38.8,1010.9,28.2,7.3,2.3
2016-09-30,3.0,50.2,1010.6,28.3,5.5,2.5
2016-10-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2016-11-30,3.6666666666666665,9.0,1007.9,28.7,5.6,2.9
2016-12-31,16.0,259.0,1008.5,27.4,5.4,2.3
2017-01-31,27.0,169.8,1009.4,26.0,5.4,1.7
2017-02-28,28.0,446.4,1009.5,25.6,5.9,1.6
2017-03-31,27.0,501.6,1009.6,25.7,4.5,1.5
2017-04-30,23.0,298.6,1009.6,26.5,4.5,1.6
2017-05-31,21.0,207.6,1010.0,27.1,6.3,1.7
2017-06-30,20.0,107.0,1010.4,27.1,6.2,1.8
2017-07-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2017-08-31,4.0,26.533333333333335,1009.8666666666668,28.333333333333332,6.0,2.3666666666666667
2017-09-30,7.0,34.4,1010.2,28.5,6.6,2.8
2017-10-31,3.0,2.6,1008.8,28.6,6.5,2.9
2017-11-30,1.0,0.4,1007.9,28.6,5.6,2.7
2017-12-31,14.0,133.2,1008.4,27.2,6.6,2.2
2018-01-31,23.0,242.0,1009.1,26.4,6.9,1.9
2018-02-28,22.0,227.4,1009.4,25.6,5.5,1.6
2018-03-31,26.0,270.2,1009.2,26.3,5.9,1.8
2018-04-30,25.0,618.2,1010.3,25.8,6.0,1.5
2018-05-31,27.0,518.0,1010.7,26.2,6.3,1.6
2018-06-30,23.0,232.6,1011.4,26.6,5.7,1.7
2018-07-31,24.0,104.0,1011.3,26.8,7.2,1.9
2018-08-31,7.0,79.4,1011.8,27.6,7.0,2.2
2018-09-30,4.0,194.4,1009.3,28.3,5.8,2.6
2018-10-31,20.666666666666668,178.93333333333337,1009.1333333333333,26.96666666666667,4.9,2.1999999999999997
2018-11-30,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2018-12-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
2019-01-31,15.688,185.91551724137932,1009.8147540983606,27.336800000000004,5.6390625,1.9737288135593218
