Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2017-09-30,6.0,5.133333333333334,993.5666666666666,26.2,8.0,3.033333333333333
2017-10-31,6.0,4.4,993.5,25.8,7.6,3.4
2017-11-30,0.0,0.0,990.7,28.0,8.2,3.6
2017-12-31,4.0,6.8,990.4,28.5,8.1,3.4
2018-01-31,5.0,16.2,991.0,28.3,8.5,3.5
2018-02-28,10.0,41.2,990.3,28.3,8.9,3.0
2018-03-31,6.0,8.0,990.5,28.7,8.9,2.6
2018-04-30,12.0,37.0,992.4,26.8,8.4,2.5
2018-05-31,17.0,28.8,993.9,25.7,6.9,2.5
2018-06-30,14.0,18.6,995.8,24.4,7.0,2.3
2018-07-31,16.0,18.4,996.4,23.8,7.3,2.4
2018-08-31,6.0,6.6,996.2,25.1,7.4,3.0
2018-09-30,6.0,4.4,993.8,26.0,8.3,3.7
2018-10-31,1.0,12.4,991.8,28.1,8.0,3.6
2018-11-30,3.0,9.4,991.3,28.1,8.5,4.2
2018-12-31,11.0,175.2,992.0,27.4,7.6,2.6
2019-01-31,3.0,3.8,992.8,27.9,8.3,3.3
2019-02-28,5.0,14.6,990.9,29.3,8.8,3.1
2019-03-31,13.0,118.0,991.5,28.3,9.2,2.5
2019-04-30,4.0,16.2,991.6,28.1,7.6,2.3
2019-05-31,5.0,21.6,992.3,27.4,7.9,2.3
2019-06-30,19.0,54.4,995.7,24.6,7.8,2.1
2019-07-31,10.0,22.73333333333333,995.1999999999999,24.1,7.7,2.6
2019-08-31,8.764705882352942,43.339393939393936,992.6011764705883,26.88837209302325,7.497979797979798,2.5623529411764707
2019-09-30,1.0,4.2,991.1666666666666,27.866666666666664,7.833333333333333,3.466666666666667
2019-10-31,2.3333333333333335,7.933333333333333,992.6,27.7,8.6,3.9
2019-11-30,0.0,0.0,990.5,28.6,8.7,3.8
2019-12-31,1.0,0.2,990.7,28.9,10.7,3.8
2020-01-31,6.0,74.6,991.0,28.8,9.1,2.7
2020-02-29,4.0,11.733333333333333,991.4,29.2,8.2,2.9
2020-03-31,2.0,5.0,991.0,28.733333333333334,7.9,3.033333333333333
2020-04-30,18.333333333333332,71.99999999999999,995.4333333333334,24.400000000000002,5.6,1.5
2020-05-31,14.333333333333334,66.66666666666667,995.2999999999998,24.166666666666668,6.8,2.033333333333333
2020-06-30,14.333333333333334,38.266666666666666,993.3666666666667,25.566666666666663,6.9,2.2666666666666666
2020-07-31,7.666666666666667,35.4,992.5,27.46666666666667,7.7,2.5
2020-08-31,8.333333333333334,66.86666666666666,991.0,28.599999999999998,9.1,2.6
2020-09-30,8.666666666666666,32.86666666666667,994.4333333333334,25.566666666666666,7.8,2.4333333333333336
2020-10-31,4.0,74.06666666666666,992.3666666666667,27.100000000000005,7.6,2.766666666666667
2020-11-30,11.0,3.733333333333333,991.3333333333334,28.566666666666663,7.1,2.4
2020-12-31,8.0,15.799999999999999,992.8666666666668,26.433333333333334,7.3,2.4
2021-01-31,2.6666666666666665,3.533333333333333,991.6333333333332,28.366666666666664,8.2,3.266666666666667
2021-02-28,19.333333333333332,76.6,995.3666666666668,24.46666666666667,5.7,1.5666666666666667
2021-03-31,3.0,5.4,990.9,28.4,8.3,3.0
2021-04-30,11.0,55.4,991.5,27.2,7.2,2.3
2021-05-31,23.0,118.6,994.0,24.4,5.3,1.6
2021-06-30,14.0,53.8,995.0,23.6,6.0,1.5
2021-07-31,17.0,50.2,996.5,23.3,8.7,1.8
2021-08-31,11.0,22.6,996.3,23.6,7.9,2.5
2021-09-30,8.0,42.6,994.5,25.9,7.6,3.1
2021-10-31,3.0,7.6,992.1,27.6,8.3,3.3
2021-11-30,7.0,56.6,990.1,28.5,8.5,2.8
2021-12-31,8.0,147.6,989.7,28.1,8.4,2.8
2022-01-31,4.0,16.4,991.2,27.8,7.3,2.5
2022-02-28,3.0,38.8,990.3,28.9,8.5,2.7
2022-03-31,12.0,25.2,990.5,27.5,8.8,2.5
2022-04-30,6.0,12.6,991.0,27.7,7.3,2.3
2022-05-31,19.0,155.8,993.5,25.6,6.8,1.9
2022-06-30,24.0,92.2,994.2,23.5,6.1,1.3
2022-07-31,25.0,94.8,995.8,22.5,6.7,1.9
2022-08-31,19.0,59.0,996.0,22.6,6.1,1.9
2022-09-30,10.0,25.2,994.7,24.1,6.9,2.5
2022-10-31,1.0,4.133333333333334,992.8,26.5,8.0,3.1
2022-11-30,7.0,70.73333333333333,990.7,27.6,8.5,2.6
2022-12-31,8.0,83.0,990.6,27.3,6.6,2.1
2023-01-31,5.0,11.4,991.3,28.0,7.8,2.7
2023-02-28,4.0,13.8,991.4,28.2,7.5,3.1
2023-03-31,8.0,68.06666666666666,991.5,28.0,8.4,2.6
2023-04-30,7.0,29.6,990.9,27.8,6.7,2.1
2023-05-31,10.0,76.86666666666666,993.0,26.4,6.4,1.8
2023-06-30,20.0,86.0,994.8333333333334,24.53333333333333,5.3,1.5333333333333332
2023-07-31,8.764705882352942,43.339393939393936,992.6011764705883,26.88837209302325,7.497979797979798,2.5623529411764707
2023-08-31,8.764705882352942,43.339393939393936,992.6011764705883,26.88837209302325,7.497979797979798,2.5623529411764707
2023-09-30,10.0,20.4,994.6,25.5,7.5,2.8
2023-10-31,5.0,0.0,992.3,27.5,7.2,3.0
2023-11-30,1.0,5.0,991.0,29.0,7.5,3.0
2023-12-31,3.0,29.599999999999998,990.9,28.9,7.4,3.0
2024-01-31,5.0,10.0,991.1,29.7,7.1,2.3
2024-02-29,10.0,18.466666666666665,992.0,28.4,6.7,2.0
2024-03-31,7.0,47.4,990.9,29.6,7.7,2.3
2024-04-30,14.0,214.0,990.9,28.1,9.9,1.5
2024-05-31,19.0,109.8,993.1,25.9,5.5,1.5
2024-06-30,23.0,64.4,995.2,24.0,7.2,1.4
2024-07-31,21.0,43.4,997.2,23.5,5.9,1.7
2024-08-31,8.0,15.4,996.6,24.4,6.8,2.3
2024-09-30,2.0,1.2666666666666666,995.1,25.7,7.2,2.8
2024-10-31,6.666666666666667,0.0,992.7,27.9,7.1,3.0
2024-11-30,2.0,29.599999999999998,990.9,28.5,7.3,3.0
2024-12-31,2.0,7.266666666666667,990.9,28.7,7.7,3.1
2025-01-31,4.0,20.599999999999998,990.6,28.7,8.1,2.2
2025-02-28,9.0,27.666666666666668,991.2,27.9,7.2,2.6
2025-03-31,5.0,4.2,991.6,28.8,7.2,2.7
2025-04-30,3.0,80.8,990.9,28.7,6.7,2.2
2025-05-31,20.0,71.2,994.1,25.7,6.1,1.6
2025-06-30,18.0,76.6,995.8,24.0,5.6,1.5
2025-07-31,18.0,29.6,997.4,23.3,5.4,1.5
2025-08-31,14.0,43.0,996.8,23.5,6.0,1.9
2025-09-30,15.0,49.2,996.4,24.4,6.7,2.4
2025-10-31,8.0,18.8,994.2,26.2,7.5,3.0
2025-11-30,1.0,5.0,991.3,28.3,7.0,2.7
2025-12-31,1.0,0.8666666666666667,990.4,28.9,8.1,2.8
2026-01-31,2.0,2.6,991.2,29.0,7.6,3.0
2026-02-28,8.0,53.333333333333336,991.1,28.2,7.6,2.0
2026-03-31,5.0,11.2,990.2,28.1,7.1,1.9
2026-04-30,16.0,60.8,991.5,26.9,6.9,1.8
