Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,7.0,16.533333333333335,1003.3333333333334,26.7,4.8,1.9333333333333333
2010-02-28,9.0,43.79999999999999,1002.9,26.433333333333337,5.3,2.3333333333333335
2010-03-31,8.333333333333334,22.333333333333332,1003.2666666666668,25.900000000000002,4.8,2.1666666666666665
2010-04-30,11.333333333333334,83.99999999999999,1002.6999999999999,26.400000000000002,5.4,2.3666666666666667
2010-05-31,11.0,66.73333333333333,1002.6999999999999,25.7,5.1,2.3666666666666667
2010-06-30,15.0,126.8,1007.4,24.4,6.9,2.2666666666666666
2010-07-31,27.0,231.4,1007.3,23.8,6.9,2.4
2010-08-31,26.0,129.2,1008.2,23.3,7.6,2.5
2010-09-30,23.0,113.2,1006.8,23.8,7.1,2.5
2010-10-31,9.0,71.8,1004.0,25.4,5.9,2.3
2010-11-30,7.0,10.0,1002.6,25.8,4.8,2.3
2010-12-31,11.0,16.6,1001.0,26.4,4.7,2.4
2011-01-31,19.0,127.6,1001.7,26.4,5.1,2.1
2011-02-28,13.0,92.6,1002.3,26.6,5.4,2.0
2011-03-31,9.0,28.6,1001.6,27.3,4.5,2.0
2011-04-30,24.0,327.2,1002.6,26.2,5.0,2.0
2011-05-31,26.0,212.6,1004.1,24.9,5.8,2.3
2011-06-30,7.0,1.6,1006.1,24.1,6.4,2.1
2011-07-31,26.333333333333332,213.66666666666666,1006.9,23.2,6.2,2.5
2011-08-31,25.333333333333332,204.9333333333333,1007.1,23.5,6.0,2.1
2011-09-30,21.0,117.26666666666667,1008.0,23.8,7.8,2.6
2011-10-31,13.666666666666666,86.0,1003.6,25.2,4.8,2.2
2011-11-30,3.0,5.0,1003.4,25.5,5.9,2.3
2011-12-31,5.0,18.6,1003.1,26.2,5.5,2.4
2012-01-31,14.0,25.6,1003.6,26.1,6.1,2.3
2012-02-29,13.0,92.2,1003.3,26.2,5.7,2.2
2012-03-31,11.0,58.6,1003.9,26.3,5.9,2.1
2012-04-30,12.0,40.4,1003.8,26.1,4.9,1.9
2012-05-31,16.0,133.8,1005.5,25.4,5.5,2.0
2012-06-30,22.0,174.8,1007.0,24.3,5.1,1.9
2012-07-31,25.0,200.8,1007.6,23.3,6.2,2.1
2012-08-31,27.0,170.6,1009.1,23.0,6.4,2.4
2012-09-30,15.0,53.4,1008.3,23.8,6.7,2.1
2012-10-31,15.0,50.6,1005.5,24.6,5.1,2.2
2012-11-30,5.0,6.2,1002.8,26.0,5.4,2.7
2012-12-31,4.0,6.4,1002.9,26.4,5.1,2.4
2013-01-31,10.0,22.0,1003.5,26.9,5.1,2.6
2013-02-28,9.0,32.6,1003.3,27.3,5.3,2.4
2013-03-31,11.0,70.6,1003.4,27.3,6.5,2.4
2013-04-30,16.0,194.2,1003.7,26.5,6.5,2.4
2013-05-31,21.0,198.2,1004.9,25.5,6.3,1.9
2013-06-30,22.0,153.2,1006.1,24.6,5.4,1.9
2013-07-31,27.0,221.8,1007.5,23.9,5.6,2.1
2013-08-31,24.0,192.2,1007.2,23.6,5.8,2.2
2013-09-30,20.0,80.4,1007.0,24.5,6.0,2.4
2013-10-31,14.0,223.2,1005.6,24.9,7.1,2.8
2013-11-30,16.0,52.2,1003.4,25.4,6.2,2.6
2013-12-31,4.0,11.2,1002.8,26.4,6.2,2.9
2014-01-31,8.0,29.4,1004.2,26.5,6.4,2.6
2014-02-28,16.0,46.2,1003.0,26.6,5.4,2.4
2014-03-31,19.0,65.2,1003.6,26.8,6.5,2.3
2014-04-30,16.0,111.6,1003.6,26.7,7.7,2.2
2014-05-31,21.0,228.6,1004.6,25.3,6.5,2.1
2014-06-30,25.0,143.4,1006.6,24.6,6.1,2.3
2014-07-31,28.0,217.0,1009.0,23.7,6.1,2.4
2014-08-31,24.0,128.2,1008.5,23.5,6.7,2.4
2014-09-30,15.0,103.8,1007.3,24.1,7.8,2.6
2014-10-31,24.0,182.4,1006.3,24.7,7.7,2.7
2014-11-30,11.0,68.8,1003.8,25.6,5.9,2.5
2014-12-31,11.0,6.0,1004.3,28.5,5.9,2.6
2015-01-31,11.0,12.6,1005.1,28.4,5.5,2.5
2015-02-28,11.0,71.2,1004.1,31.0,5.7,2.3
2015-03-31,16.0,39.4,1003.6,31.8,5.4,2.2
2015-04-30,7.0,30.4,1003.5,33.6,6.4,2.2
2015-05-31,21.0,191.4,1005.2,32.6,5.0,1.9
2015-06-30,28.0,274.8,1007.4,30.6,5.9,2.1
2015-07-31,23.0,87.6,1008.0,30.7,6.2,2.4
2015-08-31,19.0,135.9333333333333,1008.1,28.7,7.3,2.3
2015-09-30,7.0,45.4,1006.8,29.9,5.4,2.2
