Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,6.0,85.2,1009.7,28.4,7.1,1.9
2010-02-28,8.0,113.8,1009.4,28.7,8.7,2.0
2010-03-31,10.0,32.6,1008.9,29.0,7.6,1.4
2010-04-30,13.0,115.8,1009.7,27.9,6.4,1.1
2010-05-31,12.0,41.6,1010.7,27.0,5.2,1.1
2010-06-30,23.0,153.8,1013.8,25.0,6.1,0.9
2010-07-31,28.0,130.4,1014.4,23.7,5.5,0.8
2010-08-31,21.0,47.4,1015.2,23.4,5.9,1.1
2010-09-30,12.0,69.6,1013.6,24.4,6.2,1.6
2010-10-31,5.0,53.2,1010.4,27.3,7.5,1.7
2010-11-30,6.0,8.666666666666666,1008.8,28.4,6.6,2.3
2010-12-31,5.0,41.93333333333333,1010.7000000000002,28.833333333333332,6.4,1.5
2011-01-31,4.0,5.6000000000000005,1010.3000000000001,29.1,6.5,2.033333333333333
2011-02-28,6.0,46.333333333333336,1010.8666666666667,27.399999999999995,6.966666666666666,2.1999999999999997
2011-03-31,7.0,134.8,1007.9,28.8,8.6,1.2
2011-04-30,20.0,108.4,1009.5,26.9,6.2,1.1
2011-05-31,22.0,101.2,1011.2,25.2,5.6,0.8
2011-06-30,13.0,38.8,1013.1,24.6,5.3,0.9
2011-07-31,22.0,81.4,1014.0,23.4,6.5,1.1
2011-08-31,12.0,33.6,1014.6,24.0,6.5,1.4
2011-09-30,10.0,56.8,1015.0,24.4,5.4,1.6
2011-10-31,4.0,21.0,1009.9,27.3,6.0,2.0
2011-11-30,6.0,30.2,1009.8,27.2,6.2,1.9
2011-12-31,0.0,0.0,1009.2,28.9,6.4,1.2
2012-01-31,4.0,6.4,1009.8,28.6,6.0,0.8
2012-02-29,4.0,37.2,1009.7,28.2,5.8,0.6
2012-03-31,2.0,3.0,1010.2,28.4,6.0,0.6
2012-04-30,5.0,9.0,1010.2,28.1,5.1,0.3
2012-05-31,8.0,40.8,1012.1,27.0,4.4,0.3
2012-06-30,12.0,40.8,1013.8,25.5,5.4,0.3
2012-07-31,23.0,79.4,1014.7,23.5,5.0,0.2
2012-08-31,23.0,53.8,1016.1,23.5,6.1,0.5
