Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2011-04-30,18.45614035087719,179.51811023622048,1002.257971014493,25.96382978723404,6.1065693430656935,1.8562499999999997
2011-05-31,12.666666666666666,236.6,1001.7,25.6,9.1,1.7
2011-06-30,16.0,134.6,1003.0,25.2,6.1,1.7
2011-07-31,16.0,122.8,1003.0,25.3,6.1,1.8
2011-08-31,12.666666666666666,101.0,1003.4,25.8,7.0,2.2
2011-09-30,15.0,54.6,1003.2,26.1,6.1,2.4
2011-10-31,9.666666666666666,130.2,1000.6,26.3,6.9,2.4
2011-11-30,6.0,1.6,1000.5,26.7,5.7,2.5
2011-12-31,9.666666666666666,23.2,1000.6,27.0,6.6,2.8
2012-01-31,9.666666666666666,102.0,1001.2,26.3,6.8,2.4
2012-02-29,18.333333333333332,338.0,1001.2,25.0,6.9,1.9
2012-03-31,10.666666666666666,256.8,1002.0,24.9,6.5,1.8
2012-04-30,17.333333333333332,224.4,1001.6,25.4,6.6,1.8
2012-05-31,12.666666666666666,191.2,1002.6,25.4,7.6,1.9
2012-06-30,18.666666666666668,152.2,1003.9,25.2,6.7,1.9
2012-07-31,8.333333333333334,156.6,1003.4,25.3,5.7,2.0
2012-08-31,16.0,62.2,1004.1,25.5,6.0,2.3
2012-09-30,11.333333333333334,36.6,1003.9,26.0,5.9,2.5
2012-10-31,9.666666666666666,16.2,1001.4,26.5,6.2,2.7
2012-11-30,11.666666666666666,38.6,1000.7,27.1,6.7,2.6
2012-12-31,12.666666666666666,101.2,1000.5,26.8,9.1,2.4
2013-01-31,12.666666666666666,118.8,1001.8,26.1,6.4,2.1
2013-02-28,16.666666666666668,270.4,1000.9,25.7,7.2,2.0
2013-03-31,12.666666666666666,431.6,1001.7,25.6,7.0,1.8
2013-04-30,12.666666666666666,496.6,1002.3,25.5,6.3,1.6
2013-05-31,6.0,284.0,1002.7,25.5,5.6,1.6
2013-06-30,12.666666666666666,139.0,1003.3,25.7,8.0,1.8
2013-07-31,15.0,255.4,1004.2,25.2,6.5,1.8
2013-08-31,12.666666666666666,182.6,1002.9,25.8,6.0,2.1
2013-09-30,16.0,110.2,1002.7,25.9,6.1,2.4
2013-10-31,10.666666666666666,33.0,1002.0,26.3,6.0,2.5
2013-11-30,9.666666666666666,120.2,1000.4,26.1,7.1,2.3
2013-12-31,9.666666666666666,54.0,1001.0,26.6,6.3,2.4
2014-01-31,12.0,119.0,1002.7333333333332,25.900000000000002,5.2,1.7
2014-02-28,27.0,37.26666666666667,1003.9,25.46666666666667,6.0,2.3000000000000003
2014-03-31,12.666666666666666,386.2,1002.1,25.2,7.0,1.8
2014-04-30,15.0,116.8,1002.5,25.2,7.6,1.6
2014-05-31,28.0,289.73333333333335,1002.6,25.5,6.2,1.6
2014-06-30,20.666666666666668,307.3333333333333,1003.2,25.7,8.4,1.8
2014-07-31,23.333333333333332,164.26666666666668,1005.1,25.4,6.0,1.9
2014-08-31,11.333333333333334,13.6,1004.1,25.6,5.7,2.1
2014-09-30,11.333333333333334,40.2,1003.3,25.9,5.8,2.3
2014-10-31,13.0,46.2,1002.1,26.5,8.1,2.4
2014-11-30,6.0,20.6,1001.2,27.0,6.1,2.5
2014-12-31,12.666666666666666,78.2,1001.6,26.8,6.3,2.5
2015-01-31,5.0,180.2,1002.6,26.0,5.2,2.0
2015-02-28,12.666666666666666,20.0,1002.4,25.6,6.2,1.8
2015-03-31,29.0,213.0666666666667,1002.3,25.2,6.2,1.7
2015-04-30,6.0,122.6,1002.6,25.2,5.8,1.6
2015-05-31,27.666666666666668,279.33333333333337,1002.9,25.8,6.2,1.7
2015-06-30,16.666666666666668,265.6,1004.3,25.5,6.4,1.8
2015-07-31,16.666666666666668,64.0,1004.1,25.5,7.1,2.0
2015-08-31,5.0,1.0,1003.5,26.1,5.5,2.2
2015-09-30,8.666666666666666,4.4,1003.0,26.7,6.3,2.6
2015-10-31,5.0,16.6,1002.5,27.3,6.0,2.7
2015-11-30,6.0,0.8,1001.1,27.7,5.9,2.7
2015-12-31,11.666666666666666,35.0,1002.2,27.8,8.1,2.7
2016-01-31,21.333333333333332,236.53333333333333,1002.5666666666666,25.833333333333332,4.5,1.6666666666666667
2016-02-29,18.45614035087719,179.51811023622048,1002.257971014493,25.96382978723404,6.1065693430656935,1.8562499999999997
2016-03-31,17.333333333333332,302.8,1002.9,26.0,6.4,1.7
2016-04-30,6.0,176.6,1001.8,26.5,5.8,1.7
2016-05-31,5.0,129.8,1003.5,26.4,5.4,1.7
