Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,14.0,207.2,910.7,23.7,12.1,2.7
2010-02-28,9.0,27.2,910.7,24.3,8.5,2.1
2010-03-31,18.0,186.2,910.1,23.1,6.8,1.4
2010-04-30,8.0,44.8,911.9,21.7,6.2,1.6
2010-05-31,6.0,41.2,911.9,20.8,6.1,1.3
2010-06-30,2.0,10.6,915.2,18.4,6.3,1.6
2010-07-31,0.0,0.0,915.5,19.6,6.8,2.1
2010-08-31,0.0,0.0,914.7,20.6,7.8,2.3
2010-09-30,1.0,23.4,912.5,22.9,9.9,3.2
2010-10-31,13.0,129.2,909.8,23.3,9.0,2.3
2010-11-30,25.0,241.2,908.7,21.7,7.6,1.6
2010-12-31,17.0,253.2,907.1,23.4,6.1,1.7
2011-01-31,17.0,202.4,908.8,22.9,16.4,2.0
2011-02-28,8.0,28.8,909.7,24.4,5.8,2.0
2011-03-31,21.0,494.8,909.3,21.8,8.7,1.9
2011-04-30,10.0,74.2,911.7,21.6,5.1,2.6
2011-05-31,1.0,0.2,912.6,20.2,5.7,2.7
2011-06-30,1.0,3.0,913.5,19.1,9.1,2.9
2011-07-31,0.0,0.0,914.1,19.8,6.3,3.0
2011-08-31,10.333333333333334,124.86666666666667,911.8000000000001,22.6,8.4,2.9333333333333336
2011-09-30,1.0,0.4666666666666666,914.3000000000001,22.9,7.6,2.733333333333333
2011-10-31,18.0,123.6,910.1,21.5,6.8,2.9
2011-11-30,16.0,149.4,909.8,21.1,6.8,2.8
2011-12-31,23.0,382.2,909.2,21.3,7.9,2.4
2012-01-31,20.0,233.0,910.2,21.7,7.6,2.5
2012-02-29,11.0,71.0,910.7,23.0,5.9,2.6
2012-03-31,14.0,122.6,911.1,22.6,6.0,2.6
2012-04-30,7.0,30.0,911.1,22.6,6.6,2.7
2012-05-31,5.0,29.6,913.5,19.4,6.3,2.9
2012-06-30,4.0,8.2,914.2,20.5,6.3,2.7
2012-07-31,0.0,0.0,914.5,19.9,7.8,3.1
2012-08-31,0.0,0.0,916.5,19.5,7.3,3.8
2012-09-30,3.0,3.2,913.7,23.2,8.2,3.2
2012-10-31,4.0,12.2,910.7,24.7,7.3,3.2
2012-11-30,25.0,270.4,908.7,22.2,7.4,2.6
2012-12-31,8.0,61.6,909.4,24.7,8.7,2.4
2013-01-31,21.0,341.0,910.1,22.4,6.1,2.3
2013-02-28,7.0,60.4,910.5,23.8,8.5,2.6
2013-03-31,19.0,229.4,910.9,22.9,8.8,2.5
2013-04-30,13.0,103.8,912.1,20.9,6.3,2.5
2013-05-31,4.0,33.4,912.9,20.4,6.1,2.5
2013-06-30,3.0,7.6,913.9,20.3,5.5,2.5
