Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,11.0,124.2,1011.1,27.8,7.1,2.0
2010-02-28,2.0,7.4,1010.2,28.9,7.5,2.3
2010-03-31,11.0,31.0,1009.9,29.4,6.9,2.2
2010-04-30,18.0,148.0,1011.0,28.0,6.5,1.5
2010-05-31,4.0,15.6,1011.3,28.3,5.3,0.8
2010-06-30,3.0,26.6,1012.9,27.8,6.6,2.0
2010-07-31,3.0,2.6,1011.9,28.0,6.6,2.2
2010-08-31,0.0,0.0,1011.8,28.0,7.2,2.4
2010-09-30,0.0,0.0,1010.5,28.2,7.4,2.8
2010-10-31,5.0,47.4,1010.1,28.4,6.9,2.2
2010-11-30,2.0,3.2,1008.9,28.6,6.6,2.5
2010-12-31,13.0,126.2,1009.0,27.4,5.5,1.5
2011-01-31,16.0,265.0,1010.0,26.9,6.7,1.1
2011-02-28,1.0,0.3333333333333333,1008.0666666666666,27.7,5.7,2.033333333333333
2011-03-31,8.0,48.73333333333333,1007.9666666666666,26.633333333333336,5.0,1.5666666666666667
2011-04-30,5.0,38.4,1008.6999999999999,28.133333333333336,7.166666666666667,2.0333333333333337
2011-05-31,14.0,154.2,1012.0,26.5,6.2,1.1
2011-06-30,9.0,11.0,1013.1,26.5,6.7,1.4
2011-07-31,7.0,107.6,1013.1,26.3,7.2,1.9
2011-08-31,2.0,8.6,1013.1,26.6,6.9,2.0
2011-09-30,1.0,3.6,1012.0,27.6,8.3,2.4
2011-10-31,4.0,38.8,1006.2666666666668,27.8,7.1,2.2
2011-11-30,1.0,0.4,1005.0666666666666,28.2,6.0,2.4
2011-12-31,17.666666666666668,69.13333333333333,1009.8333333333334,27.53333333333333,6.2,1.8333333333333333
2012-01-31,2.0,14.933333333333332,1008.0,28.400000000000002,5.9,2.1333333333333333
2012-02-29,11.0,105.0,1010.2,27.2,6.3,1.9
2012-03-31,10.0,69.0,1011.5,27.6,4.7,1.4
2012-04-30,4.0,33.6,1010.7,28.4,5.4,1.6
2012-05-31,6.0,3.4,1011.2,28.3,6.2,1.8
2012-06-30,5.0,39.0,1005.6333333333333,27.7,6.5,1.8
2012-07-31,2.0,0.8,1008.3,27.5,7.9,2.2
2012-08-31,0.6666666666666666,0.0,1009.1,27.9,6.7,2.5
2012-09-30,2.6666666666666665,5.733333333333333,1009.2,28.133333333333336,7.1,2.7
2012-10-31,9.333333333333334,18.266666666666666,1007.8000000000001,27.333333333333332,6.8,2.4
2012-11-30,9.333333333333334,106.26666666666667,1009.1333333333333,27.433333333333334,5.4,1.5333333333333332
2012-12-31,9.333333333333334,96.13333333333333,1006.4,26.766666666666666,5.8,2.0
