Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,10.0,20.0,1008.1,28.0,7.3,3.5
2010-02-28,6.0,10.4,1007.3,28.7,7.4,3.8
2010-03-31,7.0,12.4,1007.7,28.9,7.4,3.5
2010-04-30,15.0,196.4,1007.5,28.0,6.5,2.6
2010-05-31,10.0,46.0,1008.2,27.4,7.2,2.6
2010-06-30,3.0,5.0,1010.4,27.1,7.1,2.6
2010-07-31,4.0,38.8,1010.4,26.9,6.9,2.9
2010-08-31,1.0,0.2,1010.8,26.7,8.3,3.7
2010-09-30,1.0,0.2,1009.6,27.1,8.8,4.4
2010-10-31,3.0,27.8,1008.6,27.6,8.0,4.2
2010-11-30,2.0,0.4,1007.1,27.9,8.5,4.7
2010-12-31,8.0,35.4,1006.1,27.7,8.2,4.0
2011-01-31,10.0,55.666666666666664,1006.7,27.2,7.4,3.2
2011-02-28,11.0,101.0,1007.3,26.9,7.3,2.7
2011-03-31,15.0,119.0,1007.3,26.3,6.5,2.2
2011-04-30,23.0,302.4,1007.6,26.0,6.2,1.8
2011-05-31,18.0,167.2,1008.3,25.8,4.8,1.6
2011-06-30,8.0,14.8,1010.0,25.5,6.3,2.0
2011-07-31,8.666666666666666,40.4,1008.7000000000002,27.266666666666666,7.3,3.3000000000000003
2011-08-31,6.113636363636363,46.33898305084745,1009.9446808510639,27.415333333333333,7.096153846153846,3.3567375886524817
2011-09-30,1.0,0.2,1010.7,26.9,7.3,3.7
2011-10-31,5.0,10.4,1007.9,27.3,8.0,4.4
2011-11-30,2.0,0.8,1007.9,27.6,8.6,4.7
2011-12-31,4.0,48.2,1008.0,27.5,8.0,4.6
2012-01-31,3.0,5.8,1008.2,27.7,7.7,4.3
2012-02-29,7.0,58.6,1007.6,27.3,8.0,3.6
2012-03-31,4.0,39.6,1008.2,27.7,6.9,3.5
2012-04-30,4.0,28.4,1008.0,28.0,7.0,3.6
2012-05-31,3.0,3.8,1009.4,27.8,7.4,3.9
2012-06-30,3.0,0.8,1010.7,27.3,7.1,3.5
2012-07-31,11.0,27.2,1010.8,26.9,6.9,3.6
2012-08-31,8.0,26.8,1011.6,27.0,7.7,3.9
2012-09-30,7.0,12.2,1011.5,26.9,8.4,4.4
2012-10-31,4.0,23.2,1009.0,27.2,8.4,4.8
2012-11-30,1.0,0.2,1008.1,27.4,8.4,4.6
2012-12-31,3.3333333333333335,14.533333333333331,1010.1,27.833333333333332,7.6,4.066666666666666
2013-01-31,1.6666666666666667,4.266666666666667,1009.1999999999999,27.333333333333332,8.5,4.633333333333334
2013-02-28,1.0,0.3333333333333333,1007.3,28.7,8.6,4.6
2013-03-31,8.0,20.8,1008.0,28.8,8.4,4.1
2013-04-30,13.0,232.2,1008.5,28.1,6.8,3.0
2013-05-31,7.0,35.2,1009.3,27.4,6.4,2.7
2013-06-30,11.0,72.4,1010.3,26.4,7.3,2.4
2013-07-31,7.0,68.4,1011.3,25.8,6.9,2.6
2013-08-31,0.0,0.0,1010.4,26.8,7.0,3.6
2013-09-30,0.0,0.0,1010.4,27.2,7.9,4.4
2013-10-31,0.0,0.0,1009.6,27.5,8.0,4.7
2013-11-30,1.0,0.4,1007.8,27.6,8.4,4.8
2013-12-31,5.0,12.0,1008.3,27.8,7.8,4.4
2014-01-31,3.0,11.0,1008.5,28.0,7.6,4.3
2014-02-28,4.0,56.0,1007.6,27.9,8.1,3.9
2014-03-31,12.0,42.4,1008.3,28.1,7.2,3.4
2014-04-30,12.0,42.6,1008.6,28.2,6.9,2.8
2014-05-31,15.0,64.8,1008.9,27.4,6.4,2.3
2014-06-30,5.0,12.6,1010.2,27.3,6.9,2.9
2014-07-31,3.0,2.8,1012.4,26.8,7.8,3.4
2014-08-31,0.0,0.0,1011.5,26.9,8.1,3.9
2014-09-30,4.0,3.4,1010.9,27.1,8.1,4.4
2014-10-31,3.0,9.0,1009.7,27.5,8.7,4.8
2014-11-30,1.0,0.3333333333333333,1008.7333333333332,27.4,8.1,4.733333333333333
2014-12-31,1.3333333333333333,3.0666666666666664,1010.0333333333333,27.333333333333332,8.7,4.5
2015-01-31,4.0,11.0,1010.5333333333334,27.433333333333337,7.7,4.2
2015-02-28,6.0,31.8,1009.2666666666668,27.400000000000002,9.5,4.1000000000000005
2015-03-31,14.0,86.2,1008.5,27.6,9.7,3.1
2015-04-30,13.0,62.0,1008.9,27.5,7.0,2.7
2015-05-31,3.0,3.8,1009.5,28.2,7.8,3.6
2015-06-30,4.0,18.2,1011.2,27.4,7.4,3.4
2015-07-31,7.0,17.8,1011.5,26.9,7.3,3.5
2015-08-31,0.0,0.0,1011.2,26.9,8.4,4.1
2015-09-30,2.0,3.2,1010.7,27.1,8.6,4.9
2015-10-31,1.0,0.4,1010.3,27.3,8.1,4.8
2015-11-30,0.0,0.0,1008.7,27.7,8.6,4.6
2015-12-31,3.0,13.2,1009.6,28.2,8.2,4.4
2016-01-31,16.0,202.4,1009.1,27.3,7.3,2.9
