Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,22.0,270.2,935.1,24.0,6.4,2.2
2010-02-28,15.0,229.2,935.7,24.9,5.7,2.4
2010-03-31,12.0,167.2,936.1,24.6,6.9,2.2
2010-04-30,10.0,82.0,939.0,21.6,5.6,2.2
2010-05-31,18.0,300.4,939.7,16.7,6.8,2.6
2010-06-30,13.0,11.4,941.0,18.6,7.1,2.8
2010-07-31,6.0,57.2,940.4,17.3,6.5,2.8
2010-08-31,4.0,3.2,940.7,18.9,7.8,2.9
2010-09-30,9.0,232.2,937.5,21.0,7.8,3.2
2010-10-31,12.0,111.8,936.9,21.0,8.1,2.7
2010-11-30,10.0,180.8,934.9,22.1,6.2,2.4
2010-12-31,13.0,99.6,932.8,24.2,6.8,2.5
2011-01-31,20.0,206.8,934.1,24.5,6.3,2.0
2011-02-28,20.0,161.4,935.4,23.7,6.8,1.9
2011-03-31,16.0,73.4,935.5,23.0,6.9,2.6
2011-04-30,11.0,137.33333333333334,937.4666666666667,22.2,5.8,2.2
2011-05-31,1.0,4.8,939.2333333333332,22.03333333333333,6.666666666666667,2.8000000000000003
2011-06-30,8.0,89.6,939.6,16.6,7.2,2.7
2011-07-31,11.0,83.2,939.4,18.1,7.5,2.6
2011-08-31,8.0,57.6,939.2,19.1,7.3,3.2
2011-09-30,9.0,51.6,939.6,21.0,6.9,2.7
2011-10-31,11.0,176.4,935.7,23.3,7.2,2.7
2011-11-30,5.0,125.6,935.6,23.1,11.3,2.8
2011-12-31,11.0,99.6,934.9,24.7,6.3,2.1
2012-01-31,9.0,88.6,934.9,24.9,5.3,2.1
2012-02-29,14.0,161.53333333333333,936.2,24.8,5.9,2.0
2012-03-31,5.0,80.4,938.0,24.0,8.0,2.0
2012-04-30,11.0,159.26666666666665,937.7,22.1,6.1,2.0
2012-05-31,6.0,26.0,940.0,19.1,6.4,2.6
2012-06-30,11.0,77.8,939.7333333333332,18.2,6.3,2.4000000000000004
2012-07-31,7.0,65.33333333333333,940.2,17.9,7.2,2.5
2012-08-31,6.0,26.0,941.7,20.5,7.9,3.1
2012-09-30,6.0,77.8,939.3,22.9,8.9,3.2
2012-10-31,10.0,210.0,936.0,24.0,7.2,3.1
2012-11-30,15.0,173.2,935.1,24.2,7.2,2.4
2012-12-31,12.0,144.0,934.6,25.4,7.4,2.6
2013-01-31,8.0,106.4,936.1,24.8,6.6,2.5
2013-02-28,13.0,126.6,936.0,24.6,6.8,2.5
2013-03-31,11.0,160.6,937.0,23.9,7.1,2.5
2013-04-30,13.0,243.8,939.0,20.7,7.7,2.4
2013-05-31,15.0,137.8,939.4,19.4,7.3,2.5
2013-06-30,23.0,245.4,940.0,18.1,6.3,2.2
2013-07-31,11.0,12.4,942.0,16.9,9.4,2.8
2013-08-31,4.0,4.4,940.8,17.1,7.9,3.4
2013-09-30,7.0,39.0,938.9,20.7,9.6,3.3
2013-10-31,12.0,306.4,937.7,22.0,8.1,2.8
2013-11-30,12.0,269.4,935.6,23.8,8.1,3.0
2013-12-31,11.0,74.2,934.2,25.3,6.6,2.4
