Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,19.0,260.2,972.7,25.6,8.0,1.2
2010-02-28,16.0,188.4,973.2,26.3,8.6,1.3
2010-03-31,10.0,176.4,973.3,26.0,10.0,1.3
2010-04-30,8.0,58.0,976.7,23.0,8.6,1.1
2010-05-31,21.0,112.0,978.0,18.2,6.5,1.1
2010-06-30,5.0,7.2,979.4,19.4,7.3,1.0
2010-07-31,8.0,33.2,979.3,18.8,9.1,1.5
2010-08-31,0.0,0.0,979.0,19.9,9.4,1.5
2010-09-30,12.0,29.4,975.1,23.3,9.3,1.9
2010-10-31,16.0,114.6,974.6,22.7,8.7,1.6
2010-11-30,9.0,101.6,972.4,23.6,10.8,1.6
2010-12-31,15.0,180.2,970.2,25.4,7.6,1.5
2011-01-31,19.0,193.4,971.4,25.4,11.1,1.2
2011-02-28,21.0,297.2,972.9,25.6,6.4,1.3
2011-03-31,16.0,110.2,972.9,25.0,6.4,1.3
2011-04-30,14.0,154.0,975.7,23.3,7.2,0.9
2011-05-31,9.0,21.8,978.6,19.3,5.0,0.7
2011-06-30,12.0,61.2,978.3,17.8,6.0,1.2
2011-07-31,7.0,88.8,977.8,19.8,7.9,1.5
2011-08-31,6.0,28.4,977.4,21.2,9.3,2.1
2011-09-30,4.0,72.2,977.4,22.7,9.4,1.5
2011-10-31,11.0,257.0,973.1,24.6,9.2,1.9
2011-11-30,4.0,79.6,973.1,24.9,8.2,1.5
2011-12-31,7.0,115.4,972.1,25.7,8.3,1.1
2012-01-31,10.0,114.2,972.3,25.8,8.2,1.2
2012-02-29,14.0,116.2,973.6,26.0,7.7,1.3
2012-03-31,9.0,139.8,975.2,24.7,9.4,1.0
2012-04-30,12.0,120.0,975.4,23.2,7.2,0.9
2012-05-31,12.0,113.2,978.2,20.2,5.7,0.9
2012-06-30,16.0,185.6,978.4,19.2,9.3,1.2
2012-07-31,8.0,25.0,979.1,18.3,7.5,1.1
2012-08-31,2.0,3.4,979.6,22.5,7.5,1.7
2012-09-30,5.0,56.2,976.8,23.9,8.8,1.6
2012-10-31,8.0,90.4,973.3,26.1,11.9,1.8
2012-11-30,14.0,245.4,972.0,26.1,13.6,1.2
2012-12-31,12.0,172.4,971.9,26.7,10.2,1.6
2013-01-31,8.0,90.6,973.1,25.7,8.2,1.2
2013-02-28,20.0,61.4,973.5,25.8,9.3,1.6
2013-03-31,27.0,131.6,974.3,25.2,7.7,1.0
2013-04-30,10.0,173.6,976.7,21.9,5.9,0.7
2013-05-31,9.0,39.0,977.2,21.1,8.4,1.0
2013-06-30,20.0,218.4,978.1,19.8,4.8,0.6
2013-07-31,9.0,25.6,980.4,18.3,6.4,0.8
2013-08-31,2.0,0.8,979.0,19.0,8.9,1.4
2013-09-30,11.0,85.4,976.5,22.8,8.2,0.3
2013-10-31,14.0,118.8,975.2,24.0,0.0,0.0
2013-11-30,9.0,72.8,972.8,26.0,1.3,0.0
