Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,12.0,143.0,983.8,26.6,8.5,1.3
2010-02-28,8.0,37.4,982.9,28.6,5.4,1.7
2010-03-31,10.0,127.4,983.4,27.7,5.5,1.3
2010-04-30,11.0,123.8,983.9,27.3,6.3,1.5
2010-05-31,2.0,1.6,983.9,29.3,5.4,1.7
2010-06-30,1.0,15.2,987.1,27.8,6.1,2.6
2010-07-31,0.0,0.0,987.4,27.3,6.6,3.1
2010-08-31,0.0,0.0,987.2,27.9,6.6,3.3
2010-09-30,0.0,0.0,985.4,29.3,6.5,3.2
2010-10-31,4.0,56.93333333333334,983.0,30.3,5.3,2.0
2010-11-30,3.3333333333333335,22.933333333333334,981.6,29.6,5.4,1.8
2010-12-31,4.666666666666667,57.26666666666667,981.5,27.2,6.8,1.4
2011-01-31,9.0,122.0,982.3,27.1,5.6,1.4
2011-02-28,12.0,170.33333333333334,983.2,26.4,5.6,1.3
2011-03-31,11.666666666666666,170.33333333333334,983.1,25.9,5.1,1.0
2011-04-30,9.333333333333334,143.46666666666667,983.8,26.2,6.9,1.3
2011-05-31,4.666666666666667,57.53333333333333,984.7,26.8,5.3,1.7
2011-06-30,5.0,0.0,986.1,27.0,5.7,2.1
2011-07-31,2.0,0.6,986.6,27.0,6.4,2.6
2011-08-31,1.0,5.6000000000000005,986.6666666666666,27.2,6.2,2.066666666666667
2011-09-30,4.0,41.266666666666666,985.6999999999999,28.633333333333336,6.3,2.2666666666666666
2011-10-31,5.333333333333333,36.266666666666666,983.0333333333333,29.400000000000002,5.8,2.033333333333333
2011-11-30,9.0,70.6,982.8,28.5,5.8,2.0
2011-12-31,2.0,41.4,982.4,29.5,5.4,1.8
2012-01-31,7.0,38.2,983.0,28.7,5.8,1.6
2012-02-29,13.0,168.0,983.3,26.9,5.5,1.4
2012-03-31,5.0,35.6,983.4,28.7,5.2,1.3
2012-04-30,1.0,0.8,983.2,29.8,4.5,1.4
2012-05-31,0.0,0.0,984.8,29.5,5.4,2.2
2012-06-30,0.0,0.0,986.4,28.8,6.0,2.2
2012-07-31,0.0,0.0,986.9,28.0,6.1,2.6
2012-08-31,0.6666666666666666,0.0,988.2,27.5,6.4,3.1
2012-09-30,0.0,0.0,986.6,29.6,6.3,2.6
2012-10-31,0.0,0.0,983.3,31.0,5.8,2.5
2012-11-30,12.0,66.6,982.2,29.7,8.7,1.6
2012-12-31,6.0,52.0,982.1,29.3,6.7,1.5
2013-01-31,17.0,41.0,983.6,27.9,7.0,1.3
2013-02-28,6.0,1.6,982.5,29.4,5.3,1.6
2013-03-31,10.0,70.6,983.3,29.3,5.1,1.5
2013-04-30,7.0,98.8,984.4,27.3,5.4,1.3
2013-05-31,1.0,0.2,985.1,28.7,5.3,1.9
2013-06-30,0.0,0.0,986.0,28.7,5.7,2.2
2013-07-31,0.0,0.0,987.2,28.2,6.0,2.7
2013-08-31,0.0,0.0,986.3,28.6,5.8,2.9
2013-09-30,0.0,0.0,985.3,30.2,5.9,2.9
2013-10-31,2.0,0.6,983.9,30.9,6.7,2.6
2013-11-30,3.3333333333333335,22.933333333333334,982.3,29.5,5.5,1.9
2013-12-31,11.666666666666666,139.73333333333332,983.1,27.2,5.8,1.1
2014-01-31,3.3333333333333335,35.13333333333333,983.8,28.6,4.9,1.6
2014-02-28,8.666666666666666,110.33333333333333,983.2,27.7,4.7,1.4
2014-03-31,3.0,17.8,983.8,27.4,4.3,1.2
2014-04-30,4.0,42.73333333333334,984.3333333333334,27.133333333333336,5.6,1.7666666666666668
2014-05-31,5.0,16.2,985.1,27.5,5.2,1.7
2014-06-30,0.0,0.0,986.5,28.0,6.4,2.5
2014-07-31,1.0,1.4,988.6,27.8,6.5,3.0
2014-08-31,1.0,1.0,987.5,28.2,7.1,3.0
2014-09-30,2.0,0.6,985.6,30.1,6.0,2.7
2014-10-31,2.0,7.8,984.5,30.5,6.7,2.8
2014-11-30,6.0,150.6,983.1,29.4,5.9,1.8
2014-12-31,14.0,19.2,984.0,27.8,7.0,1.6
2015-01-31,7.0,1.6,984.4,29.1,5.1,1.6
2015-02-28,5.0,85.73333333333333,984.3,27.4,5.0,1.3
2015-03-31,10.0,147.26666666666668,984.2,26.5,5.3,1.0
2015-04-30,9.0,85.73333333333333,984.4,27.2,4.8,1.1
