Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,20.0,88.6,1003.6,27.8,12.6,5.4
2010-02-28,24.0,197.0,1004.1,27.8,13.6,5.0
2010-03-31,23.0,165.6,1003.0,26.3,9.6,3.2
2010-04-30,16.0,57.8,1006.3,24.2,9.4,3.3
2010-05-31,16.0,51.4,1006.6,22.7,10.4,2.9
2010-06-30,12.0,35.4,1011.4,20.3,9.7,2.9
2010-07-31,17.0,104.8,1012.2,21.2,9.3,3.3
2010-08-31,14.0,56.8,1011.3,20.6,12.5,3.8
2010-09-30,26.0,307.8,1008.7,22.2,15.6,4.9
2010-10-31,19.0,109.0,1005.1,22.8,12.5,3.9
2010-11-30,19.0,172.6,1002.8,23.5,12.9,3.4
2010-12-31,24.0,324.2,999.7,25.8,13.5,3.6
2011-01-31,27.0,327.6,1001.8,26.4,13.2,4.5
2011-02-28,24.0,393.4,1003.2,26.9,12.9,4.9
2011-03-31,23.0,334.0,1003.1,24.7,9.4,2.7
2011-04-30,16.0,216.6,1006.1,24.3,11.0,2.9
2011-05-31,20.0,79.8,1008.1,21.6,7.7,2.5
2011-06-30,13.0,92.0,1009.2,20.6,8.8,2.8
2011-07-31,17.0,39.8,1010.1,20.5,9.8,3.5
2011-08-31,12.0,28.0,1009.0,21.8,10.5,3.8
2011-09-30,14.0,19.2,1011.2,20.9,13.0,4.2
2011-10-31,19.0,112.2,1005.8,22.6,13.1,4.5
2011-11-30,10.333333333333334,113.13333333333333,1005.3000000000001,24.099999999999998,12.3,3.9
2011-12-31,17.0,150.33333333333334,1002.6,24.5,10.0,3.4
2012-01-31,22.0,117.6,1004.2,24.7,13.8,4.5
2012-02-29,24.0,67.2,1004.6,25.9,12.8,5.1
2012-03-31,22.0,106.2,1005.0,25.2,11.4,3.6
2012-04-30,9.0,37.2,1005.2,24.6,8.6,2.8
2012-05-31,16.0,88.6,1009.2,21.6,9.5,2.8
2012-06-30,14.0,140.6,1009.2,22.3,8.0,2.7
2012-07-31,6.0,26.666666666666668,1010.0,21.3,10.0,3.4
2012-08-31,21.0,97.4,1014.2,20.8,10.8,3.1
2012-09-30,13.0,33.333333333333336,1009.7,21.9,14.6,4.2
2012-10-31,2.0,10.200000000000001,1005.9,24.1,15.2,5.4
2012-11-30,25.0,238.2,1003.8,23.5,13.0,3.7
2012-12-31,6.0,46.8,1002.1,26.7,13.1,3.9
