Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,12.18324607329843,99.03870967741938,1011.7926315789474,23.879792746113992,7.204145077720208,1.9404145077720207
2010-02-28,12.18324607329843,99.03870967741938,1011.7926315789474,23.879792746113992,7.204145077720208,1.9404145077720207
2010-03-31,3.0,13.133333333333333,1012.5,24.766666666666666,7.033333333333334,2.1666666666666665
2010-04-30,20.0,281.2,1011.8,23.9,9.0,1.9
2010-05-31,21.0,69.2,1011.9,22.0,7.1,2.0
2010-06-30,18.0,33.4,1016.6,19.7,6.8,2.0
2010-07-31,15.0,61.8,1016.8,21.5,6.3,2.2
2010-08-31,9.0,8.0,1016.4,20.9,9.6,2.5
2010-09-30,16.0,51.8,1013.2,22.4,8.4,2.6
2010-10-31,19.0,106.8,1010.6,22.1,9.9,2.6
2010-11-30,17.0,93.4,1007.6,24.0,9.0,2.3
2010-12-31,19.0,223.2,1004.9,26.3,7.4,2.2
2011-01-31,14.0,122.4,1005.6,27.6,6.4,2.2
2011-02-28,4.0,37.4,1007.5,28.3,8.7,2.6
2011-03-31,17.0,156.0,1008.8,24.8,7.5,1.8
2011-04-30,13.0,104.4,1011.0,24.9,6.5,1.9
2011-05-31,13.0,65.4,1013.8,21.2,7.3,1.8
2011-06-30,14.0,39.2,1014.4,19.5,8.2,2.0
2011-07-31,10.0,15.0,1015.0,20.6,9.2,2.4
2011-08-31,9.0,20.6,1013.8,21.9,9.7,2.5
2011-09-30,11.0,24.6,1016.0,21.1,8.6,2.7
2011-10-31,14.0,101.4,1010.1,23.0,9.4,2.6
2011-11-30,13.0,106.6,1010.3,22.6,8.7,2.4
2011-12-31,17.0,129.6,1007.4,24.9,9.8,2.3
2012-01-31,15.0,285.2,1008.6,25.0,7.4,2.3
2012-02-29,4.0,58.0,1008.6,27.2,6.9,2.4
2012-03-31,14.666666666666666,127.86666666666667,1010.1,25.5,8.0,2.2
2012-04-30,9.0,50.53333333333334,1010.2,24.3,7.3,1.9
2012-05-31,16.0,81.2,1014.6,21.4,5.5,1.8
2012-06-30,17.0,103.0,1014.2,21.8,7.0,1.8
2012-07-31,12.0,32.6,1014.9,21.1,8.2,2.2
2012-08-31,14.0,31.4,1018.8,21.2,8.8,2.1
2012-09-30,14.0,77.6,1014.5,22.2,11.3,2.6
2012-10-31,9.0,63.2,1010.2,24.6,9.1,2.8
2012-11-30,18.0,101.2,1008.9,23.4,8.4,2.2
2012-12-31,12.0,138.6,1006.6,27.8,8.2,2.5
2013-01-31,24.0,363.2,1008.9,25.1,9.2,2.0
2013-02-28,8.0,171.6,1008.4,27.3,6.9,2.1
2013-03-31,23.0,180.4,1010.0,25.3,8.4,1.9
2013-04-30,17.0,92.0,1012.3,23.1,6.1,1.8
2013-05-31,19.0,89.6,1013.0,21.8,8.4,1.9
2013-06-30,12.0,29.6,1013.9,22.0,6.4,1.8
2013-07-31,19.0,129.8,1016.4,20.0,7.0,2.1
2013-08-31,9.0,9.4,1015.1,21.0,7.1,2.4
2013-09-30,6.0,41.4,1013.6,22.8,8.2,2.5
2013-10-31,10.0,15.2,1012.1,23.0,11.4,2.3
2013-11-30,14.0,186.8,1009.8,24.2,7.4,2.2
2013-12-31,16.0,125.6,1006.5,25.5,7.7,2.1
2014-01-31,7.0,96.0,1009.2,28.5,7.5,2.6
2014-02-28,6.0,145.8,1008.7,28.7,10.8,2.6
2014-03-31,14.0,211.2,1010.0,26.1,7.0,2.1
2014-04-30,16.0,99.4,1011.9,23.6,9.9,1.9
2014-05-31,16.0,38.8,1013.0,21.9,6.1,1.9
2014-06-30,12.0,38.8,1014.5,22.0,7.6,2.0
2014-07-31,12.0,54.2,1018.0,20.6,7.5,1.9
2014-08-31,11.0,28.2,1016.0,21.3,9.8,2.2
2014-09-30,13.0,45.2,1013.0,23.1,10.0,2.7
2014-10-31,7.0,23.0,1012.8,23.8,9.3,2.7
2014-11-30,13.0,79.2,1009.3,24.8,8.1,2.5
2014-12-31,12.0,94.0,1008.5,26.9,8.7,2.7
2015-01-31,3.0,13.8,1009.1,28.7,8.1,2.7
2015-02-28,17.0,113.6,1008.5,27.1,7.7,2.3
2015-03-31,4.0,28.466666666666665,1009.7,25.7,7.3,1.8
2015-04-30,11.0,31.0,1011.5,24.1,8.7,1.8
2015-05-31,13.0,43.6,1014.1,22.3,6.8,1.7
2015-06-30,13.0,47.4,1016.8,21.8,7.7,2.0
2015-07-31,8.0,11.4,1015.3,22.2,10.2,2.1
2015-08-31,5.0,7.6,1015.2,22.8,7.2,2.3
2015-09-30,14.0,95.2,1011.1,23.4,10.2,2.4
2015-10-31,13.0,28.2,1011.6,24.7,11.1,2.6
2015-11-30,19.0,149.4,1008.1,25.0,8.1,2.0
2015-12-31,14.0,154.6,1008.9,27.0,7.2,2.3
2016-01-31,16.0,207.2,1008.0,25.9,7.5,2.1
2016-02-29,11.0,208.6,1009.1,27.5,9.4,2.3
2016-03-31,17.0,89.0,1010.9,26.5,7.1,2.0
2016-04-30,3.0,13.6,1010.7,26.4,7.0,2.0
2016-05-31,12.0,62.0,1014.5,21.9,7.6,1.9
2016-06-30,15.0,108.0,1017.2,19.2,6.2,1.7
2016-07-31,0.0,0.0,1015.9,21.1,10.4,2.1
2016-08-31,10.0,31.2,1014.4,21.9,10.2,2.4
2016-09-30,9.0,50.4,1014.0,22.4,9.1,2.4
2016-10-31,12.0,55.2,1011.2,23.5,7.4,2.2
2016-11-30,19.0,242.8,1009.6,24.1,8.9,2.6
2016-12-31,17.0,112.0,1008.4,26.2,8.5,2.4
2017-01-31,14.0,159.6,1008.3,27.6,7.8,2.3
2017-02-28,7.0,124.6,1009.0,27.5,7.1,2.4
2017-03-31,17.0,116.6,1010.3,25.6,7.6,2.1
2017-04-30,15.0,70.4,1012.4,23.7,7.1,1.9
2017-05-31,10.0,71.6,1013.5,21.8,5.5,1.8
2017-06-30,10.0,57.2,1015.8,21.4,6.5,1.8
2017-07-31,4.0,11.8,1021.3,19.8,6.9,1.9
2017-08-31,11.0,53.6,1015.6,20.4,8.0,2.1
2017-09-30,2.0,11.0,1015.6,23.3,7.5,2.6
2017-10-31,13.0,86.6,1010.4,24.6,7.5,2.4
