Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2015-09-30,12.0,128.2,1012.6,23.1,8.1,1.9
2015-10-31,12.0,60.6,1013.7,23.9,7.8,2.2
2015-11-30,20.0,151.4,1010.1,24.7,8.1,1.7
2015-12-31,11.0,111.0,1010.9,26.9,7.1,1.9
2016-01-31,19.0,242.0,1010.0,25.9,6.2,1.8
2016-02-29,9.0,77.4,1011.0,27.2,9.0,1.7
2016-03-31,12.0,491.6,1012.9,26.2,6.3,1.6
2016-04-30,2.0,3.6,1012.6,25.9,7.4,1.7
2016-05-31,12.0,95.53333333333332,1016.2,21.7,5.1,1.3
2016-06-30,12.0,59.2,1019.1,19.1,6.7,1.5
2016-07-31,9.0,9.0,1017.8,20.6,5.8,1.6
2016-08-31,12.0,38.6,1016.4,21.5,8.9,2.2
2016-09-30,16.0,80.4,1016.1,22.2,7.9,1.9
2016-10-31,14.0,81.8,1013.5,22.8,7.2,2.3
2016-11-30,17.0,244.0,1011.6,23.8,7.1,2.3
2016-12-31,14.0,87.8,1010.5,25.7,6.7,1.9
2017-01-31,5.0,132.0,1010.2,27.9,6.4,1.9
2017-02-28,5.0,11.6,1011.2,27.8,7.0,2.6
2017-03-31,17.0,139.4,1012.1,25.6,6.9,1.8
2017-04-30,18.0,100.2,1014.3,23.6,5.3,1.7
2017-05-31,15.0,47.2,1015.5,21.4,6.1,1.8
2017-06-30,17.0,176.4,1017.7,20.7,5.6,1.4
2017-07-31,9.0,52.4,1023.5,19.9,6.8,2.1
2017-08-31,10.0,60.8,1017.7,20.5,6.5,2.1
2017-09-30,1.0,8.0,1018.1,22.9,7.9,3.0
2017-10-31,12.0,87.0,1012.5,24.3,7.7,2.4
2017-11-30,6.0,43.400000000000006,1014.9333333333334,22.9,6.5,1.8666666666666665
2017-12-31,7.0,88.13333333333333,1011.3666666666668,26.8,5.5,1.7333333333333334
2018-01-31,17.0,249.4,1010.1,26.3,8.1,1.6
2018-02-28,12.0,178.8,1010.4,25.5,5.2,1.5
2018-03-31,14.0,170.0,1010.2,26.1,6.3,1.7
2018-04-30,11.0,88.2,1015.2,23.9,4.5,1.5
2018-05-31,12.0,72.4,1016.8,21.7,7.4,1.5
2018-06-30,15.0,69.0,1017.2,20.9,7.1,1.5
2018-07-31,6.0,15.6,1017.2,20.9,4.6,1.4
2018-08-31,11.0,204.8,1018.1,20.5,9.7,1.7
2018-09-30,12.0,83.0,1013.9,22.1,5.8,1.8
2018-10-31,16.0,119.8,1012.4,23.2,5.7,2.0
2018-11-30,14.0,220.4,1012.4,24.3,6.6,2.2
2018-12-31,10.0,69.4,1011.1,25.4,6.0,1.7
2019-01-31,4.0,33.6,1011.7,28.3,8.5,1.9
2019-02-28,18.0,149.0,1010.1,26.3,7.8,1.5
2019-03-31,19.0,182.6,1012.4,25.9,4.8,1.5
2019-04-30,9.0,312.0,1012.0,25.0,8.0,1.5
2019-05-31,12.0,158.0,1013.5,23.2,5.6,1.5
2019-06-30,11.0,58.2,1018.1,22.0,5.9,1.5
2019-07-31,8.0,60.2,1018.1,20.1,5.6,1.8
2019-08-31,12.0,157.0,1020.3,20.3,7.0,1.9
2019-09-30,14.0,205.0,1015.9,22.0,5.8,1.9
2019-10-31,11.0,66.6,1013.1,24.1,6.1,2.1
2019-11-30,21.0,148.0,1011.6,23.6,7.6,2.1
2019-12-31,14.0,121.2,1010.9,25.1,5.9,1.9
2020-01-31,18.0,204.6,1009.4,26.1,7.8,1.6
2020-02-29,13.0,187.4,1011.2,25.8,7.4,1.7
2020-03-31,15.0,191.0,1013.3,24.2,4.7,1.5
2020-04-30,9.0,40.6,1014.9,22.9,5.7,1.5
2020-05-31,9.0,121.6,1016.0,20.8,5.5,1.4
2020-06-30,5.0,50.46666666666667,1018.0,21.2,5.5,1.5333333333333332
2020-07-31,10.0,126.86666666666667,1012.9333333333334,24.46666666666667,9.1,2.066666666666667
2020-08-31,12.0,100.0,1018.7666666666668,20.833333333333332,6.8,1.8
2020-09-30,11.0,165.79999999999998,1012.1999999999999,24.26666666666667,5.0,1.4333333333333333
