Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,13.0,68.4,967.6,26.0,8.2,2.8
2010-02-28,8.0,13.2,967.1,27.1,9.1,3.2
2010-03-31,8.0,34.6,966.9,27.9,8.6,3.0
2010-04-30,11.0,31.8,967.1,26.7,7.5,2.5
2010-05-31,7.0,14.6,967.8,26.4,7.1,2.6
2010-06-30,13.0,109.6,970.3,24.3,7.3,2.4
2010-07-31,13.0,23.4,970.6,22.8,7.0,2.5
2010-08-31,13.0,16.0,971.3,22.6,7.2,2.9
2010-09-30,9.0,7.0,969.9,23.9,8.5,3.5
2010-10-31,6.0,42.2,968.0,26.2,7.8,3.5
2010-11-30,0.0,0.0,966.6,26.6,7.5,3.8
2010-12-31,6.0,32.8,965.4,26.5,7.3,3.3
2011-01-31,7.0,85.8,965.8,26.0,7.1,2.9
2011-02-28,6.0,5.6,966.5,26.7,7.5,3.2
2011-03-31,7.0,98.8,966.3,26.5,7.9,2.5
2011-04-30,15.0,115.2,966.8,25.6,8.0,2.3
2011-05-31,19.0,171.8,968.0,23.9,5.8,2.0
2011-06-30,12.0,35.8,969.7,23.2,5.6,2.0
2011-07-31,26.0,24.4,970.2,21.9,6.6,2.1
2011-08-31,13.0,10.8,970.8,22.6,6.3,2.4
2011-09-30,0.0,0.0,971.0,23.6,6.9,3.0
2011-10-31,1.0,0.2,967.4,25.4,6.9,3.4
2011-11-30,5.0,1.4,967.3,25.9,7.4,3.6
2011-12-31,1.0,0.2,967.3,26.6,7.2,3.8
2012-01-31,7.0,1.4,967.6,25.9,7.3,3.4
2012-02-29,3.0,0.8,967.2,25.6,7.8,3.2
2012-03-31,3.0,3.6,967.6,26.2,7.1,3.2
2012-04-30,3.0,1.2,967.5,26.6,6.9,3.1
2012-05-31,10.0,15.8,969.1,25.5,8.1,3.0
2012-06-30,11.0,32.2,970.6,23.9,7.0,2.6
2012-07-31,9.0,19.0,970.9,22.7,6.8,2.7
2012-08-31,9.0,5.4,972.0,23.1,6.8,3.1
2012-09-30,1.0,1.0,971.4,24.4,7.4,3.5
2012-10-31,5.0,2.2,968.9,25.3,7.8,4.1
2012-11-30,1.0,0.2,967.2,26.4,7.5,3.8
2012-12-31,0.6666666666666666,0.13333333333333333,966.7,26.8,7.9,3.9
2013-01-31,6.333333333333333,18.599999999999998,970.1999999999999,23.96666666666667,6.6,2.733333333333333
2013-02-28,2.0,7.266666666666666,967.5666666666666,26.433333333333334,7.0,3.3333333333333335
2013-03-31,6.0,8.0,967.4,27.6,8.5,3.6
2013-04-30,7.0,83.6,967.8,26.8,7.8,2.9
2013-05-31,9.0,21.0,968.9,25.2,6.4,2.5
2013-06-30,16.0,37.0,969.8,24.1,6.7,2.4
2013-07-31,10.0,53.0,971.0,23.0,6.4,2.3
2013-08-31,12.0,28.2,970.5,23.5,6.4,2.9
2013-09-30,6.0,7.2,970.3,24.4,7.5,3.6
2013-10-31,6.0,6.2,969.2,25.6,7.4,3.9
2013-11-30,9.0,30.4,967.3,25.6,7.3,3.8
2013-12-31,6.0,38.6,967.4,26.4,7.4,3.5
2014-01-31,2.0,5.2,968.0,26.6,7.8,3.5
2014-02-28,9.0,105.8,967.1,25.7,7.8,2.9
2014-03-31,5.0,6.4,967.6,26.8,7.0,2.9
2014-04-30,7.0,48.8,967.8,26.8,6.8,2.5
2014-05-31,15.0,109.8,968.5,24.7,5.8,2.1
2014-06-30,17.0,39.2,970.2,23.5,6.2,2.3
2014-07-31,14.0,37.8,972.3,23.0,7.4,2.3
2014-08-31,10.0,17.8,971.7,23.1,6.8,2.8
2014-09-30,10.0,24.4,970.7,24.3,6.5,3.2
2014-10-31,7.0,14.2,969.7,25.1,7.0,3.6
2014-11-30,5.0,2.2,967.9,26.2,6.9,3.5
2014-12-31,5.0,4.8,968.3,26.3,7.3,3.6
2015-01-31,3.0,2.2,968.9,26.6,7.6,3.7
2015-02-28,4.0,15.6,968.0,27.2,7.6,3.3
2015-03-31,3.6666666666666665,30.0,967.7,26.8,7.9,3.1
2015-04-30,7.666666666666667,50.0,967.9,27.4,8.0,2.8
2015-05-31,7.0,23.4,969.1,26.4,6.8,2.8
2015-06-30,13.0,34.4,971.1,23.9,6.7,2.2
2015-07-31,21.0,68.6,971.4,22.9,7.2,2.3
2015-08-31,5.0,7.6,971.3,23.4,6.6,2.8
2015-09-30,1.0,0.2,970.3,25.1,6.9,3.4
2015-10-31,3.0,1.8,969.8,25.8,7.3,3.9
2015-11-30,1.0,0.2,967.8,26.9,7.1,3.7
2015-12-31,7.0,23.8,969.1,26.6,6.6,3.3
2016-01-31,13.0,55.2,968.2,26.0,8.1,2.3
2016-02-29,7.0,31.0,968.4,26.4,7.7,2.7
2016-03-31,7.0,18.266666666666666,968.5,27.2,9.9,2.9
2016-04-30,11.0,66.4,968.1,26.2,6.9,2.6
2016-05-31,8.0,9.6,970.0,25.2,6.5,2.2
