Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2017-05-31,4.0,17.533333333333335,942.1333333333333,20.8,4.3,1.8
2017-06-30,4.0,26.4,943.0,19.0,4.9,1.9
2017-07-31,1.0,0.2,946.4,18.6,5.4,2.2
2017-08-31,7.0,98.4,941.5,20.0,5.5,2.3
2017-09-30,2.0,8.8,941.5,24.5,5.3,2.3
2017-10-31,16.0,204.0,937.9,23.2,5.2,2.2
2017-11-30,15.0,217.8,936.3,22.7,7.4,2.1
2017-12-31,17.0,132.2,936.2,24.2,4.9,1.8
2018-01-31,21.0,281.6,937.4,23.7,4.9,1.8
2018-02-28,10.0,191.8,937.2,23.4,4.8,1.9
2018-03-31,15.0,120.0,937.2,25.2,4.5,1.6
2018-04-30,4.0,8.6,941.0,23.0,4.1,1.7
2018-05-31,3.0,22.0,942.0,21.0,4.4,1.7
2018-06-30,3.0,5.2,942.7,20.9,4.5,1.7
2018-07-31,2.0,0.6,942.5,21.9,4.3,1.8
2018-08-31,7.0,141.0,942.5,18.7,4.6,1.9666666666666668
2018-09-30,12.0,91.0,938.8,21.5,5.6,1.8
2018-10-31,17.0,298.6,937.7,23.0,4.5,2.0
2018-11-30,12.0,164.0,937.3,23.2,6.1,2.3
2018-12-31,13.0,94.0,937.7,25.2,5.0,1.8
2019-01-31,17.0,231.8,939.3,26.1,5.2,1.7
2019-02-28,18.0,244.6,937.3,24.4,4.5,1.9
2019-03-31,16.0,294.2,939.3,23.9,3.7,1.7666666666666666
2019-04-30,8.0,53.6,939.0,23.5,3.9,1.5
2019-05-31,10.0,36.4,940.1,21.7,4.8,1.6
2019-06-30,3.0,38.4,943.4,21.0,5.0,1.8
2019-07-31,6.0,27.8,942.8,19.6,4.7,1.9
2019-08-31,1.0,2.3333333333333335,943.1999999999999,21.7,5.1,2.1333333333333333
2019-09-30,9.700934579439252,115.62330097087377,939.4394230769232,22.740000000000002,4.834444444444444,1.851219512195122
2019-10-31,7.0,107.53333333333335,942.0,19.266666666666666,4.4,1.6000000000000003
2019-11-30,15.0,115.8,936.6,24.2,5.2,2.1
2019-12-31,18.0,236.6,937.1,24.2,4.1,1.8
2020-01-31,19.0,125.4,936.4,24.5,4.3,1.7
2020-02-29,20.0,453.2,937.8,23.3,3.9,1.8
2020-03-31,5.0,45.6,939.0,23.6,4.5,1.9
2020-04-30,4.0,55.2,940.6,21.9,4.4,1.6
2020-05-31,3.0,50.0,941.8,19.4,4.4,1.6
2020-06-30,9.0,99.0,942.0,20.8,4.6,1.9
2020-07-31,3.0,7.0,941.9,20.7,4.9,1.9
2020-08-31,7.0,121.8,942.3,20.2,4.3,1.7666666666666666
2020-09-30,2.0,7.6,939.8,25.6,5.133333333333333,2.1
2020-10-31,9.0,60.8,937.3,25.1,4.6,1.9000000000000001
2020-11-30,11.0,71.4,937.7,24.3,4.433333333333334,1.6000000000000003
2020-12-31,20.0,281.0,936.9,24.0,5.1000000000000005,1.8333333333333333
2021-01-31,18.0,263.0,937.3,23.9,4.999999999999999,1.7333333333333332
2021-02-28,12.0,115.2,936.4,23.9,4.833333333333333,1.8333333333333333
2021-03-31,14.0,166.8,938.0,24.3,5.266666666666667,1.8666666666666665
2021-04-30,3.0,38.4,940.0,21.7,4.8,1.7666666666666668
2021-05-31,4.0,25.0,941.1,20.8,4.366666666666666,1.7666666666666666
2021-06-30,6.0,60.8,942.3,18.6,4.5,1.6
2021-07-31,2.0,3.2,944.0,18.0,4.8,1.8
2021-08-31,2.0,9.2,942.3,22.2,5.2,2.1
2021-09-30,6.0,55.2,939.1,25.1,6.6,2.0
2021-10-31,18.0,154.0,938.2,21.6,5.3,2.0
2021-11-30,8.0,143.6,936.2,24.4,5.1,2.0
2021-12-31,14.0,121.6,935.5,23.9,4.4,1.9
2022-01-31,21.0,268.2,936.5,24.0,5.8,1.7
2022-02-28,12.0,131.0,937.2,24.7,4.1,1.6
2022-03-31,16.0,141.4,938.0,24.3,4.7,1.6
2022-04-30,9.0,83.8,939.3,22.5,4.1,1.7
2022-05-31,7.0,59.8,941.2,18.9,4.4,1.7
2022-06-30,8.0,69.8,941.5,19.2,4.5,1.6
2022-07-31,1.0,0.2,941.9,21.9,4.8,1.9
2022-08-31,9.0,79.0,941.9,19.6,5.4,2.2
2022-09-30,13.0,112.2,940.0,19.7,6.5,2.4
2022-10-31,10.0,127.8,938.3,22.8,7.7,2.0
2022-11-30,6.0,48.2,937.8,22.0,5.0,2.1
2022-12-31,19.0,185.8,935.8,23.4,4.8,1.9
2023-01-31,13.0,213.0,937.5,22.6,4.6,1.9666666666666668
2023-02-28,22.0,293.6,938.2,23.2,4.266666666666667,1.7666666666666666
2023-03-31,17.0,189.8,939.1,24.2,4.733333333333333,1.8999999999999997
2023-04-30,12.0,89.2,939.0,21.8,5.066666666666666,1.8
2023-05-31,5.0,32.2,941.7,20.4,4.466666666666666,1.8666666666666665
2023-06-30,6.0,72.8,943.5,19.1,4.4,1.7666666666666668
2023-07-31,1.0,0.4,943.2,20.1,4.0,1.7
2023-08-31,5.0,20.0,940.6,22.2,4.7,2.0
2023-09-30,8.0,23.6,939.0,25.5,7.5,2.1
2023-10-31,17.0,154.2,937.0,24.6,4.6,2.0
2023-11-30,14.0,203.2,936.8,25.4,5.8,1.9
2023-12-31,9.0,127.4,937.0,26.3,4.3,1.7
2024-01-31,11.0,239.0,937.2,25.1,4.5,1.9
