Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,6.0,31.2,972.6,27.7,8.5,2.4
2010-02-28,5.0,61.8,972.1,28.7,10.8,3.5
2010-03-31,8.0,48.6,972.0,28.7,10.2,2.1
2010-04-30,11.0,108.8,972.7,27.0,9.3,2.2
2010-05-31,5.0,17.0,973.4,27.0,7.5,2.7
2010-06-30,16.0,17.8,976.5,24.7,8.8,3.3
2010-07-31,12.0,16.0,976.7,24.2,9.1,3.9
2010-08-31,7.0,9.2,977.1,24.3,8.4,4.5
2010-09-30,6.0,4.6,975.4,25.5,10.0,4.9
2010-10-31,6.0,102.4,972.7,28.1,8.9,3.8
2010-11-30,1.0,0.4,970.9,28.8,7.6,3.3
2010-12-31,8.0,84.0,970.2,27.5,9.4,2.4
2011-01-31,8.0,69.4,970.9,27.2,7.9,2.7
2011-02-28,6.0,145.8,971.6,27.7,8.5,2.8
2011-03-31,14.0,90.8,971.3,26.9,5.6,1.8
2011-04-30,8.0,25.6,972.3,27.2,11.3,3.1
2011-05-31,14.0,107.0,973.9,25.0,8.2,3.1
2011-06-30,10.0,7.8,975.5,24.8,8.2,3.4
2011-07-31,19.0,22.2,976.1,23.9,8.6,4.0
2011-08-31,5.0,6.0,976.3,25.1,8.2,4.2
2011-09-30,8.0,5.6,976.6,25.3,9.1,5.1
2011-10-31,5.0,8.8,972.1,27.7,9.1,4.3
2011-11-30,2.0,24.6,971.9,28.1,8.2,4.1
2011-12-31,2.0,48.6,971.6,29.0,9.1,3.6
2012-01-31,4.0,11.8,972.1,28.6,9.3,4.0
2012-02-29,4.0,113.0,972.2,27.4,8.4,3.7
2012-03-31,4.0,38.8,972.5,28.2,8.6,3.6
2012-04-30,0.0,0.0,972.6,28.3,7.8,3.7
2012-05-31,2.0,11.2,974.5,26.9,7.8,3.8
2012-06-30,2.0,3.2,976.0,25.9,8.2,3.8
2012-07-31,6.0,13.0,976.7,24.3,7.7,4.1
2012-08-31,7.0,7.4,977.9,24.2,8.8,4.8
2012-09-30,1.0,0.6,976.6,26.2,8.8,4.8
2012-10-31,0.0,0.0,973.7,27.3,8.8,4.8
2012-11-30,3.0,7.4,971.1,29.8,8.6,3.5
2012-12-31,2.0,1.2,971.3,29.5,8.4,3.6
2013-01-31,9.0,46.6,972.3,28.7,8.8,3.2
2013-02-28,0.0,0.0,971.9,29.4,8.9,4.2
2013-03-31,2.0,0.8,972.2,29.8,9.6,3.6
2013-04-30,5.0,14.2,973.0,28.5,9.4,3.3
2013-05-31,4.0,4.4,974.4,26.9,8.5,3.5
2013-06-30,3.6666666666666665,78.26666666666667,972.7666666666668,28.066666666666666,8.0,3.233333333333333
2013-07-31,8.0,12.2,976.9,24.8,7.5,3.8
2013-08-31,5.0,1.8,976.2,25.2,8.1,4.4
2013-09-30,0.0,0.0,975.3,26.9,8.5,4.6
2013-10-31,2.0,5.2,973.8,28.1,9.1,4.4
2013-11-30,3.0,1.4,971.7,28.4,8.7,4.2
2013-12-31,11.0,201.0,971.7,28.5,8.0,2.9
2014-01-31,3.0,7.4,972.9,28.5,9.4,3.8
2014-02-28,5.0,27.0,972.1,28.0,8.0,3.4
2014-03-31,2.0,12.8,972.6,28.4,7.4,3.2
2014-04-30,7.0,46.8,973.2,27.4,7.4,2.6
2014-05-31,9.0,20.2,974.2,26.1,7.2,3.2
2014-06-30,8.0,9.0,975.9,25.5,8.1,3.9
2014-07-31,10.0,8.4,978.1,24.9,8.5,4.1
2014-08-31,6.0,13.0,977.4,24.7,7.8,4.3
2014-09-30,1.0,5.0,975.7,26.8,8.2,4.5
2014-10-31,3.0,2.2,974.6,27.5,9.1,4.8
2014-11-30,5.0,31.0,972.4,28.5,8.9,3.6
2014-12-31,7.0,45.2,972.9,28.0,8.3,3.3
2015-01-31,3.0,3.0,973.5,29.1,9.2,3.9
2015-02-28,6.0,61.2,972.9,28.4,9.0,3.2
2015-03-31,7.0,114.2,972.6,28.4,7.6,2.9
2015-04-30,6.0,16.8,972.9,28.6,6.9,2.7
2015-05-31,6.0,6.8,974.5,27.7,8.0,3.4
2015-06-30,4.0,11.0,976.6,25.6,7.5,3.6
2015-07-31,8.0,10.133333333333333,977.1,25.0,8.3,3.5
