Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,16.752,119.83,925.4356382978725,17.29578947368421,9.274193548387096,2.0295081967213116
2010-02-28,16.752,119.83,925.4356382978725,17.29578947368421,9.274193548387096,2.0295081967213116
2010-03-31,9.0,75.33333333333333,924.1666666666666,20.3,7.1,2.2
2010-04-30,20.0,248.6,926.6,17.1,7.2,2.3
2010-05-31,26.0,176.4,925.8,13.9,7.9,2.4
2010-06-30,17.0,99.2,928.8,12.4,9.7,2.0
2010-07-31,22.0,113.4,928.8,12.7,10.1,2.2
2010-08-31,13.0,51.2,928.8,12.6,9.8,2.3
2010-09-30,10.0,34.4,925.7,15.8,11.1,2.9
2010-10-31,13.0,201.8,923.9,16.0,8.1,2.3
2010-11-30,14.0,107.2,921.4,18.7,8.5,2.3
2010-12-31,23.0,223.0,920.5,19.5,9.7,2.6
2011-01-31,21.0,262.8,920.7,21.4,9.4,1.8
2011-02-28,22.0,163.6,922.7,21.1,8.6,2.2
2011-03-31,22.0,134.2,924.5,18.9,8.8,2.2
2011-04-30,25.0,87.2,925.4,17.4,12.2,1.7
2011-05-31,21.0,36.0,927.2,13.3,7.2,1.7
2011-06-30,27.0,125.8,926.5,10.7,7.7,1.5
2011-07-31,23.0,256.8,926.7,12.1,7.7,1.6
2011-08-31,24.0,366.4,926.3,12.8,13.0,2.3
2011-09-30,17.0,211.4,928.2,14.0,11.4,2.0
2011-10-31,11.0,226.2,923.3,17.4,10.3,2.5
2011-11-30,10.0,114.0,923.9,17.6,7.8,2.2
2011-12-31,13.0,56.8,921.7,19.1,8.9,1.8
2012-01-31,14.0,176.2,922.6,20.0,8.3,1.7
2012-02-29,15.0,151.0,923.4,21.7,7.8,1.4
2012-03-31,10.0,33.2,924.8,19.4,7.1,1.7
2012-04-30,15.0,146.4,924.5,17.2,13.8,2.0
2012-05-31,18.0,56.0,928.0,14.2,7.4,2.1
2012-06-30,22.0,186.8,926.9,12.4,7.6,1.8
2012-07-31,14.0,45.2,927.1,11.6,10.7,2.2
2012-08-31,13.0,5.2,930.4,15.4,8.4,2.1
2012-09-30,13.0,47.4,927.1,15.6,10.4,2.5
2012-10-31,14.0,105.6,923.9,18.0,11.7,2.5
2012-11-30,20.0,27.0,922.9,19.7,10.2,2.8
2012-12-31,15.0,14.2,921.5,22.0,11.6,2.3
2013-01-31,10.666666666666666,85.66666666666667,923.7,19.6,8.5,2.5
2013-02-28,16.0,181.0,923.1,20.5,7.8,2.2
2013-03-31,13.666666666666666,61.20000000000001,924.5,18.7,7.0,2.2
2013-04-30,20.333333333333332,169.33333333333334,926.0,16.5,7.6,2.0
2013-05-31,15.0,65.0,926.1,14.1,9.8,1.6
2013-06-30,27.0,253.6,926.5,13.1,6.8,1.5
2013-07-31,24.0,161.6,928.7,11.1,7.4,1.8
2013-08-31,22.0,128.0,927.3,12.3,7.8,2.2
2013-09-30,18.0,245.6,926.4,14.6,9.7,2.2
2013-10-31,13.0,141.2,925.1,17.3,11.5,2.7
2013-11-30,16.0,113.0,923.7,19.1,11.4,3.1
2013-12-31,14.0,86.8,921.5,20.7,11.9,2.4
2014-01-31,26.0,131.4,924.2,21.4,10.6,1.8
2014-02-28,12.666666666666666,120.0,924.3,21.2,8.6,2.0
2014-03-31,16.0,175.4,924.5,19.7,8.4,1.8
2014-04-30,20.0,23.8,926.3,17.8,7.5,1.9
2014-05-31,22.333333333333332,280.59999999999997,926.3,14.3,13.6,1.1
2014-06-30,27.0,67.6,926.9,13.5,8.3,1.8
2014-07-31,16.0,71.0,930.0,12.6,9.7,1.6
2014-08-31,20.0,134.0,928.2,13.5,11.1,1.6
2014-09-30,18.0,191.8,925.6,16.1,10.5,2.1
2014-10-31,7.0,56.0,926.1,18.7,14.1,2.0
2014-11-30,10.0,61.6,923.4,19.8,8.5,2.1
2014-12-31,16.0,223.4,923.0,20.5,8.5,1.9
2015-01-31,24.0,111.4,924.6,21.5,9.7,1.8
2015-02-28,14.0,41.6,923.5,20.7,7.7,1.5
2015-03-31,24.0,78.6,924.5,20.1,8.2,1.5
2015-04-30,7.0,7.4,926.0,17.8,6.6,1.3
2015-05-31,16.0,127.0,927.3,14.9,8.5,1.2
2015-06-30,24.0,109.6,929.1,12.5,7.3,1.4
2015-07-31,26.0,264.0,927.1,13.5,10.7,1.4
2015-08-31,18.0,18.6,927.5,15.8,8.0,1.1
2015-09-30,25.0,89.6,923.8,16.7,11.5,1.4
2015-10-31,24.0,222.8,924.9,17.7,9.3,1.1
2015-11-30,24.0,244.6,922.5,18.8,8.3,1.6
2015-12-31,15.0,96.4,923.0,21.0,12.0,0.9
2016-01-31,17.666666666666668,164.4,923.0,21.1,9.9,0.5
2016-02-29,15.333333333333334,137.93333333333334,923.9,21.8,7.0,1.0
2016-03-31,11.0,228.6,925.3,19.8,9.0,1.9
2016-04-30,15.666666666666666,173.66666666666666,925.3,19.6,8.3,2.1
2016-05-31,18.666666666666668,33.53333333333333,927.5,13.6,7.1,2.1
2016-06-30,11.0,0.0,929.4,9.7,6.8,1.8
2016-07-31,20.333333333333332,118.73333333333335,927.6,11.8,9.1,1.9
2016-08-31,22.333333333333332,190.53333333333333,926.9,12.8,7.7,1.8
2016-09-30,15.666666666666666,146.9333333333333,927.0,14.6,9.3,2.1
2016-10-31,8.0,109.8,924.6,17.0,10.2,2.6
2016-11-30,15.0,113.0,923.7,18.7,9.5,2.6
2016-12-31,24.0,171.0,922.7,20.0,11.0,2.1
2017-01-31,21.0,216.8,923.4,21.3,8.6,1.8
2017-02-28,11.0,139.6,923.6,21.8,7.4,1.6
2017-03-31,20.0,117.0,925.2,19.8,7.4,1.9
2017-04-30,17.0,62.6,926.3,17.1,7.2,2.1
2017-05-31,22.0,210.6,926.4,15.9,10.4,1.6
2017-06-30,21.0,102.4,928.0,12.9,10.4,1.5
2017-07-31,24.0,10.6,932.6,11.5,9.1,1.4
2017-08-31,14.0,130.2,927.5,14.3,8.4,1.9
2017-09-30,10.0,41.4,928.1,17.9,10.5,1.8
2017-10-31,20.0,248.2,923.7,17.2,12.8,2.5
2017-11-30,9.0,131.2,922.3,18.7,8.1,2.6
2017-12-31,14.0,123.6,922.1,20.6,8.2,2.3
2018-01-31,22.0,190.6,922.9,20.4,8.8,2.2
2018-02-28,14.0,31.8,923.6,19.4,6.8,2.0
2018-03-31,22.0,180.4,922.9,20.8,9.5,1.7
2018-04-30,14.0,6.0,927.4,18.8,7.9,1.9
2018-05-31,18.0,52.2,927.9,15.4,7.9,1.9
2018-06-30,27.0,146.8,927.9,12.4,10.0,1.7
2018-07-31,17.0,8.6,927.9,13.6,7.9,1.8
2018-08-31,12.0,81.4,928.3,12.5,9.9,2.0
2018-09-30,21.0,175.8,925.0,15.8,9.4,2.1
2018-10-31,21.0,249.4,924.1,17.0,8.9,2.4
2018-11-30,14.0,65.2,924.0,19.6,10.5,2.8
2018-12-31,11.0,67.8,923.4,21.9,8.3,2.4
2019-01-31,11.0,102.0,924.8,22.8,9.9,2.2
2019-02-28,12.0,110.6,923.5,20.0,10.1,2.1
2019-03-31,16.0,114.2,925.6,20.1,6.3,2.1
2019-04-30,17.0,118.6,924.8,18.8,6.3,1.5
2019-05-31,24.0,196.8,925.6,16.4,8.0,1.4
2019-06-30,23.0,31.0,928.9,14.5,7.1,1.2
2019-07-31,15.0,35.8,928.3,12.2,10.3,1.3
2019-08-31,12.0,23.0,930.2,12.9,9.4,1.6
2019-09-30,16.0,100.0,926.4,16.2,8.9,2.0
2019-10-31,13.0,171.2,924.9,19.4,11.5,2.0
2019-11-30,14.0,140.8,923.3,19.6,10.3,2.4
2019-12-31,9.0,86.86666666666667,923.0,20.9,9.3,1.8
2020-01-31,13.0,76.8,922.3,21.3,6.8,2.2
2020-02-29,6.0,20.0,924.2,20.4,8.7,2.1
2020-03-31,13.0,108.13333333333333,925.8,20.0,6.6,1.9
2020-04-30,20.666666666666668,169.13333333333335,926.7,16.4,9.0,2.0
2020-05-31,20.666666666666668,143.79999999999998,926.7,13.2,10.7,2.2
2020-06-30,21.333333333333332,208.33333333333334,926.9,14.3,16.3,2.2
