Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2019-02-28,5.0,40.0,908.3000000000001,17.400000000000002,8.733333333333333,3.4
2019-03-31,11.0,174.0,924.3,19.0,8.5,3.2
2019-04-30,11.0,134.2,924.2,18.4,8.5,2.8
2019-05-31,19.0,404.4,924.6,16.0,10.6,2.9
2019-06-30,4.0,25.0,913.4,15.5,8.2,3.0
2019-07-31,11.0,94.2,910.9,12.5,9.4,3.0
2019-08-31,6.0,11.8,912.4,13.1,10.2,3.1666666666666665
2019-09-30,7.0,69.8,909.7,16.9,10.0,3.9
2019-10-31,11.0,207.6,909.1,18.9,10.0,3.8
2019-11-30,11.0,227.6,907.6,19.4,9.3,4.2
2019-12-31,10.0,128.0,907.4,20.4,8.5,3.3
2020-01-31,12.0,191.6,907.0,20.6,7.3,3.1
2020-02-29,10.0,144.4,908.8,19.9,7.9,3.5
2020-03-31,3.0,49.4,910.1,20.2,9.4,3.5
2020-04-30,4.0,83.2,911.1,16.1,8.5,3.2
2020-05-31,11.0,133.4,910.9,13.5,7.4,2.8
2020-06-30,13.0,300.2,910.5,14.2,9.9,3.2
2020-07-31,15.0,211.8,910.8,12.6,9.1,3.2
2020-08-31,6.0,179.0,911.8,14.2,9.3,3.6
2020-09-30,6.0,64.2,910.0,17.6,10.0,3.9
2020-10-31,7.0,43.8,908.3,19.1,11.5,4.1
2020-11-30,11.0,115.6,908.6,18.7,8.6,3.9
2020-12-31,15.0,244.6,907.1,20.5,7.9,3.6
2021-01-31,21.0,199.66666666666666,907.3,20.3,8.4,3.4
2021-02-28,10.0,146.06666666666666,907.2,19.7,7.3,2.8
2021-03-31,6.0,127.39999999999999,908.2,20.7,6.9,2.8
2021-04-30,4.0,17.8,911.2,16.8,8.6,3.5
2021-05-31,10.0,166.2,910.7,13.8,7.9,2.9
2021-06-30,13.0,165.8,911.8,11.8,10.6,3.4
2021-07-31,7.0,51.8,913.4,10.8,8.1,3.4
2021-08-31,7.0,36.6,912.3,15.3,10.7,4.2
2021-09-30,13.0,221.8,909.6,16.7,11.8,3.8
2021-10-31,15.0,213.8,908.8,16.5,14.3,4.1
2021-11-30,7.0,109.8,907.0,19.6,8.8,4.0
2021-12-31,9.0,33.8,906.5,20.7,9.7,4.2
2022-01-31,12.0,125.0,907.1,21.5,8.3,3.7
2022-02-28,11.0,165.8,907.6,21.1,8.5,3.1
2022-03-31,19.0,357.0,908.4,19.2,12.1,3.3
2022-04-30,13.0,167.4,909.6,16.5,10.1,3.5
2022-05-31,17.0,309.8,910.2,12.4,9.2,3.1
2022-06-30,17.0,313.0,910.6,11.5,7.9,3.2
2022-07-31,12.0,72.8,910.7,15.3,9.4,3.4
2022-08-31,16.0,172.4,911.7,12.4,10.9,3.9
2022-09-30,17.0,99.2,910.4,12.7,11.3,4.2
2022-10-31,18.0,293.6,908.0,16.2,11.2,3.5
2022-11-30,13.0,45.6,908.6,16.9,9.8,4.1
2022-12-31,14.0,175.6,904.9,20.5,10.9,3.7
2023-01-31,15.0,129.4,905.5,20.8,9.9,3.4
2023-02-28,16.0,91.4,905.4,19.7,9.2,2.8
2023-03-31,16.0,150.6,906.5,20.2,7.6,3.3
2023-04-30,12.0,98.4,906.0,16.5,8.8,3.4
2023-05-31,7.0,80.8,908.3,15.0,7.9,2.9
2023-06-30,14.0,168.6,908.7,13.4,9.2,2.8
2023-07-31,16.0,182.2,908.2,13.4,10.0,3.2
2023-08-31,14.0,101.2,906.1,14.6,11.8,3.2
2023-09-30,15.0,184.8,904.3,18.0,10.9,4.1
2023-10-31,17.0,464.0,902.8,17.3,8.9,3.8
2023-11-30,15.0,459.6,901.9,19.1,9.4,4.1
2023-12-31,12.0,139.33333333333334,902.5,21.5,8.9,3.5
2024-01-31,16.0,200.2,902.6,20.5,8.3,3.6
2024-02-29,13.0,135.4,903.5,21.9,8.0,3.5
2024-03-31,15.0,113.6,903.3,20.8,10.3,2.9
2024-04-30,13.0,183.4,903.2,19.7,8.3,3.3
2024-05-31,20.0,279.4,903.4,15.3,8.0,3.2
2024-06-30,11.0,166.8,904.2,15.7,8.9,3.1
2024-07-31,11.0,146.8,907.2,13.0,8.9,3.2
2024-08-31,9.0,45.4,905.7,14.8,8.7,3.5
2024-09-30,11.0,99.8,903.1,18.5,11.2,3.8
