Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,26.0,564.2,1011.0,24.6,6.4,1.2
2010-02-28,19.0,203.4,1011.5,25.8,8.2,1.0
2010-03-31,20.0,334.8,1011.7,23.8,7.8,1.1
2010-04-30,13.0,69.13333333333333,1017.7666666666668,16.766666666666666,5.6,1.3
2010-05-31,19.333333333333332,228.4,1013.7666666666668,20.666666666666664,4.7,1.1333333333333335
2010-06-30,4.0,88.0,1018.3666666666667,22.26666666666667,4.833333333333333,0.6333333333333334
2010-07-31,20.0,168.6,1020.5,16.6,5.0,1.0
2010-08-31,13.0,84.6,1020.6,15.3,5.3,1.1
2010-09-30,19.0,64.2,1017.0,18.4,6.8,1.2
2010-10-31,21.0,185.6,1014.9,18.9,7.5,1.5
2010-11-30,21.0,154.4,1011.4,21.6,5.1,1.7
2010-12-31,24.0,261.4,1009.6,22.7,4.9,1.4
2011-01-31,22.0,449.4,1008.7,25.4,5.9,1.4
2011-02-28,21.0,481.2,1011.2,24.9,7.6,1.5
2011-03-31,26.0,412.6,1013.9,23.0,5.5,1.3
2011-04-30,21.0,80.4,1014.9,21.6,6.5,0.8
2011-05-31,23.0,59.4,1017.9,18.2,5.2,1.0
2011-06-30,23.0,97.8,1017.5,15.3,6.6,0.9
2011-07-31,1.0,88.0,1018.3666666666667,22.26666666666667,3.9,0.6333333333333334
2011-08-31,18.666666666666668,118.2,1013.6999999999999,23.73333333333333,7.0,1.3333333333333333
2011-09-30,2.0,88.0,1018.3666666666667,22.26666666666667,3.9,0.6333333333333334
2011-10-31,18.005847953216374,198.71971830985916,1015.2301282051284,20.769565217391303,5.4342696629213485,0.9762820512820514
2011-11-30,17.0,268.6666666666667,1013.5,21.0,5.3,1.7
