Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2014-11-30,8.0,42.86666666666667,906.8333333333334,17.9,8.3,3.1666666666666665
2014-12-31,16.0,181.4,906.6,19.4,8.2,3.3
2015-01-31,24.0,199.4,908.2,20.6,8.9,2.8
2015-02-28,18.0,126.6,907.2,20.0,8.5,2.7
2015-03-31,15.0,126.0,908.2,18.9,7.5,2.9
2015-04-30,13.0,93.2,909.5,16.3,7.2,2.7
2015-05-31,17.0,66.8,910.6,14.0,8.5,3.2
2015-06-30,22.0,130.8,912.0,11.7,8.3,2.7
2015-07-31,26.0,249.0,910.2,12.5,8.8,2.8
2015-08-31,9.0,66.6,910.7,15.6,10.8,3.2
2015-09-30,19.0,311.6,907.1,15.0,7.6,3.2
2015-10-31,23.0,337.8,908.2,16.0,8.6,3.8
2015-11-30,20.0,119.8,906.0,17.4,8.7,3.6
2015-12-31,20.0,192.2,906.4,20.0,10.5,3.2
2016-01-31,14.0,101.6,906.7,20.6,7.4,3.5
2016-02-29,19.0,225.0,907.4,21.1,6.9,2.8
2016-03-31,15.0,173.0,908.9,18.2,9.2,3.1
2016-04-30,19.0,132.4,908.8,18.6,7.5,2.6
2016-05-31,19.0,123.8,910.7,12.3,8.4,2.8
2016-06-30,13.0,25.0,912.4,9.0,9.5,2.8
2016-07-31,17.0,121.2,910.5,11.4,9.7,3.2
2016-08-31,21.0,136.0,909.9,12.5,9.2,2.9
2016-09-30,11.0,110.4,910.2,13.3,11.3,3.4
2016-10-31,19.0,207.8,907.9,15.2,12.7,4.2
2016-11-30,13.0,70.4,907.2,17.3,7.9,3.5
2016-12-31,18.0,151.4,906.2,19.2,7.8,3.1
2017-01-31,16.0,114.2,907.0,20.8,8.6,3.1
2017-02-28,10.0,102.6,907.3,21.3,9.8,3.1
