Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,7.0,109.0,927.1,24.5,5.2,2.5
2010-02-28,7.0,42.2,926.7,25.6,6.0,2.8
2010-03-31,15.0,210.4,926.8,24.2,5.9,2.0
2010-04-30,9.0,92.0,927.4,23.1,5.6,2.3
2010-05-31,2.0,0.4,927.9,23.5,5.3,2.3
2010-06-30,1.0,0.8,930.7,21.9,7.3,3.1
2010-07-31,3.0,1.4,931.0,21.0,6.9,3.5
2010-08-31,4.0,4.0,931.1,20.9,6.7,3.3
2010-09-30,1.0,0.4,929.4,22.9,7.3,3.5
2010-10-31,8.0,81.6,926.8,25.7,7.0,2.7
2010-11-30,8.0,43.4,925.4,25.4,5.4,2.6
2010-12-31,11.0,151.4,924.5,24.3,7.7,2.2
2011-01-31,8.0,65.0,925.5,24.0,5.1,2.4
2011-02-28,11.0,66.8,926.1,24.5,6.2,2.2
2011-03-31,14.0,102.0,925.8,24.1,5.6,1.8
2011-04-30,5.0,10.8,927.1,23.8,5.5,2.7
2011-05-31,1.0,1.4,928.2,22.6,5.9,2.9
2011-06-30,0.0,0.0,929.6,22.1,5.9,2.8
2011-07-31,2.0,0.6,930.2,21.0,6.0,3.2
2011-08-31,1.0,0.4,930.2,22.5,5.7,3.1
2011-09-30,0.0,0.0,930.6,22.3,8.9,3.6
2011-10-31,4.0,55.4,926.3,24.4,6.6,3.0
2011-11-30,5.0,23.6,926.6,23.8,5.6,2.7
2011-12-31,5.0,167.6,926.1,24.8,7.9,2.5
2012-01-31,3.0,51.6,926.7,24.6,5.9,2.6
2012-02-29,6.0,77.0,926.7,24.2,6.6,2.6
2012-03-31,1.0,0.6,926.8,26.1,4.9,2.7
2012-04-30,0.0,0.0,927.0,25.6,5.9,3.0
2012-05-31,2.0,5.4,928.9,23.6,6.7,3.1
2012-06-30,0.0,0.0,930.2,22.7,6.4,3.2
2012-07-31,3.0,3.6,930.7,21.4,6.9,3.3
2012-08-31,1.0,0.4,931.9,20.9,7.6,4.0
2012-09-30,0.0,0.0,930.5,23.6,6.9,3.6
2012-10-31,0.0,0.0,927.7,25.0,6.9,3.6
2012-11-30,15.0,123.4,925.9,24.3,7.0,2.4
2012-12-31,5.0,35.2,925.9,25.8,6.8,2.8
2013-01-31,11.0,134.6,926.9,25.0,6.2,2.4
2013-02-28,0.0,0.0,926.6,25.7,5.6,3.1
2013-03-31,4.0,14.2,926.8,26.7,5.8,2.7
2013-04-30,2.0,10.733333333333333,929.3666666666667,23.599999999999998,6.8,2.733333333333334
2013-05-31,1.0,36.4,928.8,24.0,6.3,2.9
2013-06-30,2.0,1.4,929.8,22.7,6.4,3.1
2013-07-31,1.0,1.6,931.0,21.8,6.8,3.4
