Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,18.0,86.4,1007.2,27.2,3.7,1.1
2010-02-28,12.0,13.2,1006.9,28.2,3.6,1.2
2010-03-31,5.0,56.0,1006.1,27.6,3.9,1.0
2010-04-30,5.0,21.4,1006.7,26.0,6.0,1.3
2010-05-31,21.0,247.0,1007.2,25.6,4.4,1.0
2010-06-30,26.0,105.0,1010.5,24.6,6.1,2.1
2010-07-31,30.0,534.4,1011.7,23.1,5.7,1.4
2010-08-31,27.0,187.2,1012.0,22.8,6.1,1.3
2010-09-30,20.0,62.8,1010.5,23.8,5.4,1.4
2010-10-31,7.0,60.2,1006.9,25.5,4.2,1.3
2010-11-30,8.0,31.0,1005.1,26.1,3.8,1.3
2010-12-31,16.0,73.2,1003.6,26.2,3.7,1.1
2011-01-31,25.0,50.0,1004.6,26.1,3.4,0.9
2011-02-28,5.0,6.0,1005.3,27.2,3.1,1.0
2011-03-31,12.0,189.4,1004.1,26.6,5.4,1.1
2011-04-30,25.0,348.0,1005.7,25.8,3.1,0.8
2011-05-31,29.0,323.0,1007.9,24.5,4.2,1.2
2011-06-30,20.0,186.4,1009.5,23.5,6.0,1.1
2011-07-31,17.0,24.6,1010.7,23.6,3.5,1.0
2011-08-31,11.0,3.8,1010.8,23.5,3.2,0.9
2011-09-30,17.0,64.2,1012.6,24.0,5.2,1.9
2011-10-31,21.0,213.6,1007.4,25.0,6.7,2.1
2011-11-30,17.0,195.0,1007.5,25.2,6.0,2.0
2011-12-31,11.0,98.4,1006.6,26.1,3.8,1.7
2012-01-31,12.0,16.0,1007.3,26.6,4.1,1.6
2012-02-29,17.333333333333332,181.46666666666667,1007.2,26.4,3.4,1.5
2012-03-31,13.666666666666666,78.0,1007.6,26.6,3.5,1.5
2012-04-30,6.0,105.0,1007.6,26.5,4.2,1.5
2012-05-31,23.0,417.4,1009.5,25.2,5.6,1.8
2012-06-30,20.0,170.2,1011.2,24.5,3.4,1.3
2012-07-31,20.0,163.2,1011.9,23.8,3.4,1.5
2012-08-31,23.0,137.6,1013.7,23.5,4.4,1.8
2012-09-30,14.0,33.2,1012.3,24.5,5.9,1.8
2012-10-31,21.0,65.0,1009.4,24.8,3.4,1.7
2012-11-30,9.0,12.4,1006.2,26.0,3.8,1.7
2012-12-31,9.0,12.8,1006.5,26.9,3.7,1.6
2013-01-31,9.0,37.2,1007.0,27.3,3.9,1.7
2013-02-28,16.0,30.2,1007.1,27.7,3.6,1.7
2013-03-31,13.0,39.0,1007.1,27.8,3.6,1.6
2013-04-30,19.0,237.6,1007.7,26.7,5.6,1.9
2013-05-31,22.0,236.8,1009.1,25.4,5.1,1.6
2013-06-30,26.0,302.8,1010.4,24.5,4.3,1.4
2013-07-31,1.0,9.533333333333333,1006.4666666666667,27.733333333333334,3.3000000000000003,1.4000000000000001
2013-08-31,13.0,47.93333333333334,1011.0,23.9,4.6,1.5333333333333332
2013-09-30,19.0,116.0,1011.0,24.5,4.0,1.6
2013-10-31,16.0,219.4,1009.5,25.1,4.7,1.8
2013-11-30,16.0,212.8,1007.0,25.5,3.7,1.6
2013-12-31,11.0,156.2,1005.8,26.1,3.7,1.8
2014-01-31,16.0,108.06666666666666,1008.0,26.5,3.6,1.5
2014-02-28,21.0,143.8,1007.1,26.5,3.2,1.4
2014-03-31,2.0,19.733333333333334,1007.6666666666666,27.166666666666668,2.9,1.4666666666666668
2014-04-30,15.0,182.93333333333337,1009.5666666666666,24.96666666666667,5.3,1.5666666666666664
2014-05-31,23.0,253.6,1008.8,25.3,6.0,1.6
2014-06-30,22.0,245.8,1011.0,24.5,3.4,1.4
2014-07-31,25.0,210.2,1013.5,23.9,4.4,1.6
2014-08-31,21.0,68.8,1012.9,23.8,5.1,1.6
2014-09-30,18.0,91.6,1011.4,24.2,5.5,1.8
2014-10-31,16.0,31.4,1010.4,25.2,7.5,1.9
2014-11-30,18.0,63.6,1007.5,25.7,4.8,1.8
2014-12-31,19.0,201.2,1007.9,26.0,4.0,1.5
2015-01-31,11.0,54.2,1008.8,26.8,3.4,1.5
2015-02-28,13.0,92.8,1007.7,27.1,3.5,1.5
2015-03-31,14.0,33.2,1007.2,27.5,3.2,1.4
2015-04-30,23.0,274.2,1007.3,26.8,5.4,1.5
2015-05-31,31.0,282.2,1009.5,25.3,5.2,1.8
2015-06-30,27.0,357.6,1011.9,24.5,5.5,1.6
2015-07-31,24.0,188.8,1012.4,24.1,3.6,1.4
2015-08-31,23.0,94.8,1012.4,23.8,3.9,1.5
