Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2012-03-31,1.0,0.20000000000000004,999.5999999999999,24.8,3.5333333333333337,1.2333333333333334
2012-04-30,4.0,3.6,997.4,26.7,4.7,1.3
2012-05-31,5.0,1.2,999.4,24.6,3.8,1.2
2012-06-30,5.0,2.2,1000.5,23.6,4.0,1.2
2012-07-31,3.0,0.6,1001.0,22.8,3.4,1.3
2012-08-31,1.3333333333333333,0.0,1000.4,26.1,4.2,1.5
2012-09-30,5.0,57.2,998.1,28.1,5.1,1.5
2012-10-31,7.0,23.4,995.5,29.2,7.8,1.7
2012-11-30,2.0,12.0,996.1,27.133333333333336,6.3,1.4333333333333333
2012-12-31,14.0,202.0,995.0,27.2,6.9,1.5
2013-01-31,19.0,122.6,995.7,27.2,5.7,1.4
2013-02-28,16.0,159.4,996.1,26.7,5.0,1.5
2013-03-31,15.0,130.8,996.7,27.2,5.9,1.3
2013-04-30,13.0,77.8,998.6,25.3,4.0,1.2
2013-05-31,5.0,32.6,999.5,24.6,4.3,1.3
2013-06-30,9.0,44.8,999.7,24.9,3.2,1.1
2013-07-31,5.0,20.8,1001.7,22.9,3.9,1.3
2013-08-31,0.0,0.0,1000.6,23.6,5.1,1.6
2013-09-30,6.0,19.8,998.2,27.1,4.6,1.6
2013-10-31,10.0,147.4,997.0,27.3,6.1,1.4
2013-11-30,12.0,96.4,995.0,27.3,6.6,1.5
2013-12-31,22.0,115.8,994.6,27.1,6.0,1.5
2014-01-31,23.0,331.4,997.3,26.6,5.8,1.5
2014-02-28,21.0,312.6,996.3,25.5,5.6,1.3
2014-03-31,17.0,195.6,996.8,26.6,7.0,1.4
2014-04-30,13.0,105.0,998.1,26.2,5.4,1.3
2014-05-31,23.0,103.4,999.4,24.0,4.2,1.2
2014-06-30,2.0,3.5999999999999996,1000.4,24.0,3.2,1.3
2014-07-31,9.0,14.8,1002.4,22.3,5.4,1.2
2014-08-31,5.0,8.4,1000.0,25.2,3.3,1.3
2014-09-30,7.0,48.6,997.1,28.5,4.8,1.4
2014-10-31,8.0,131.4,996.6,28.4,5.9,1.4
2014-11-30,15.0,196.8,995.6,27.2,5.2,1.4
2014-12-31,26.0,123.2,995.9,26.7,7.0,1.4
2015-01-31,11.0,2.2,997.9,27.0,5.4,1.3
2015-02-28,3.0,9.200000000000001,1000.1666666666666,25.400000000000002,4.333333333333333,1.3333333333333333
2015-03-31,8.144578313253012,73.3162162162162,997.9528089887642,26.23820224719101,4.822549019607844,1.3382022471910113
2015-04-30,2.0,11.133333333333333,999.0666666666666,26.3,5.266666666666667,1.4000000000000001
2015-05-31,11.0,45.4,999.6,25.5,4.5,1.1
2015-06-30,5.666666666666667,52.46666666666667,1000.7333333333332,23.433333333333334,3.4,1.2
2015-07-31,1.0,0.20000000000000004,1001.6333333333333,23.2,3.3,1.2666666666666666
2015-08-31,14.0,255.53333333333333,996.4333333333334,26.433333333333337,5.7,1.4000000000000001
2015-09-30,5.666666666666667,52.46666666666667,1000.7333333333332,23.433333333333334,3.4,1.2
2015-10-31,3.0,11.466666666666667,998.3333333333334,26.03333333333333,5.1,1.3333333333333333
2015-11-30,13.0,59.4,995.3,28.2,4.6,1.5
2015-12-31,12.0,5.0,996.7,27.7,7.9,1.5
2016-01-31,0.0,0.0,995.1,27.1,5.6,1.5
2016-02-29,0.0,0.0,997.1,27.5,4.4,1.3
2016-03-31,2.0,0.4,998.4,27.2,4.5,1.3
2016-04-30,1.0,0.2,998.2,26.6,4.3,1.3
2016-05-31,0.0,0.0,1001.1,24.3,3.7,1.2
2016-06-30,0.0,0.0,1003.0,21.9,3.3,1.2
2016-07-31,0.0,0.0,1000.8,23.9,4.0,1.3
2016-08-31,2.0,2.0,999.7,25.5,4.9,1.5
2016-09-30,0.0,0.0,1000.1,25.1,4.6,1.3
2016-10-31,18.333333333333332,107.93333333333334,996.5,27.7,7.9,1.5
2016-11-30,17.333333333333332,110.06666666666666,995.8,26.8,8.0,1.4
2016-12-31,17.333333333333332,115.59999999999998,996.0,26.4,6.2,1.5
2017-01-31,14.0,197.60000000000002,996.7,27.0,5.5,1.4
2017-02-28,8.666666666666666,103.93333333333332,996.4,26.6,3.7,1.3
2017-03-31,10.333333333333334,110.80000000000001,997.1,26.9,4.6,1.2
2017-04-30,6.666666666666667,47.133333333333326,998.2,26.0,4.9,1.2
2017-05-31,2.6666666666666665,31.933333333333334,998.7,26.1,3.7,1.1
2017-06-30,4.0,8.0,1000.8,23.0,4.0,1.1
2017-07-31,1.0,0.2,1003.2,22.6,3.7,1.3
2017-08-31,4.0,36.2,998.6,26.2,4.6,1.3
2017-09-30,3.0,10.4,998.1,28.1,4.5,1.3
2017-10-31,7.0,91.0,996.0,28.3,6.3,1.5
2017-11-30,14.0,203.4,994.6,27.6,6.9,1.4
2017-12-31,26.0,216.2,995.1,27.0,6.3,1.4
2018-01-31,20.666666666666668,208.73333333333335,996.3,26.7,4.6,1.3
2018-02-28,24.0,101.0,995.8,26.6,5.9,1.3
2018-03-31,10.0,201.6,996.5,27.0,5.2,1.2
2018-04-30,3.3333333333333335,6.066666666666666,998.6,26.5,3.9,1.1
2018-05-31,1.3333333333333333,10.933333333333335,1000.2,24.7,4.0,1.2
2018-06-30,3.0,5.0,1002.6,21.9,3.3,1.3
