Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-11-30,17.4,181.56,976.22,25.98,3.8200000000000003,0.9400000000000001
2025-12-31,19.0,181.2,975.4,26.3,4.3,1.1
2026-01-31,19.0,238.6,976.4,26.1,3.7,1.0
2026-02-28,20.0,250.8,976.4,25.5,4.1,1.0
2026-03-31,22.0,201.2,975.9,25.7,4.0,0.8
2026-04-30,7.0,36.0,977.0,26.3,3.0,0.8
