Nome: SANTO ANTONIO DA PATRULHA
Codigo Estacao: B839
Latitude: -29.81611111
Longitude: -50.53333333
Altitude: 47
Situacao: Operante
Data Inicial: 2025-10-12
Data Final: 2026-04-01
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2025-10-31;null;null;null;null;null;null;
2025-11-30;null;92;1010,2;21,2;9,1;2,5;
2025-12-31;null;151,8;1006,3;24,7;8,7;2,5;
2026-01-31;null;100,4;1010;24,5;9,3;2,4;
2026-02-28;null;57,7;1008,8;24,8;6,9;2,3;
2026-03-31;null;82;1009,4;24,6;7,3;2,1;
2026-04-30;null;58,3;1010,9;21,6;9,4;2,3;

