Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,19.0,191.6,949.9,24.8,4.5,0.0
2010-02-28,11.0,64.8,949.5,25.7,3.4,0.0
2010-03-31,18.0,141.6,949.7,25.2,2.3,0.0
2010-04-30,7.0,37.6,950.5,25.3,2.2,0.0
2010-05-31,4.0,22.2,950.6,25.5,0.5,0.0
2010-06-30,0.0,0.0,953.6,24.0,2.0,0.0
2010-07-31,0.0,0.0,953.7,24.5,2.3,0.0
2010-08-31,0.0,0.0,953.1,25.3,4.3,0.1
2010-09-30,1.0,3.0,950.8,28.0,7.4,2.9
2010-10-31,14.0,198.6,948.7,27.7,6.1,1.9
2010-11-30,18.0,256.2,948.4,24.7,5.7,1.6
2010-12-31,20.0,262.4,947.1,25.1,6.5,1.6
2011-01-31,22.0,265.6,948.4,24.5,6.5,1.4
2011-02-28,20.0,126.6,949.3,24.4,5.8,1.4
2011-03-31,21.0,157.6,949.0,24.2,6.2,1.5
2011-04-30,12.0,120.0,950.3,24.5,6.8,1.5
2011-05-31,2.0,52.6,951.2,23.7,4.7,1.5
2011-06-30,0.0,0.0,952.4,23.2,5.2,1.6
2011-07-31,0.0,0.0,952.7,23.8,6.1,2.2
2011-08-31,0.0,0.0,952.0,26.4,5.6,2.2
2011-09-30,2.0,0.0,951.9,27.8,6.1,2.7
2011-10-31,7.981012658227848,82.14285714285714,950.8633136094672,25.566265060240966,6.158549222797927,1.5662721893491123
2011-11-30,7.981012658227848,82.14285714285714,950.8633136094672,25.566265060240966,6.158549222797927,1.5662721893491123
2011-12-31,19.0,159.6,949.1,24.3,8.9,1.6
2012-01-31,27.0,415.2,949.8,23.5,7.0,1.6
2012-02-29,3.0,12.933333333333332,950.4666666666667,26.099999999999998,6.5,1.4333333333333336
2012-03-31,5.0,30.599999999999998,950.3666666666667,25.4,5.4,1.3666666666666665
