Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,3.0,24.6,956.2,25.3,11.9,1.9
2010-02-28,7.0,32.0,956.1,26.2,8.2,2.1
2010-03-31,14.0,112.8,955.7,25.5,8.3,1.9
2010-04-30,5.0,75.4,958.0,23.7,6.5,1.8
2010-05-31,3.0,3.8,958.5,21.8,7.4,1.7
2010-06-30,3.0,12.8,961.5,20.5,7.8,2.1
2010-07-31,0.0,0.0,961.1,22.4,8.9,3.1
2010-08-31,0.3333333333333333,0.0,960.5,22.8,9.8,2.8
2010-09-30,5.0,24.0,957.2,26.7,9.6,3.5
2010-10-31,8.0,76.6,955.5,26.3,8.7,2.1
2010-11-30,18.0,245.4,954.2,25.0,8.6,2.1
2010-12-31,20.0,249.8,952.9,25.6,10.6,1.7
2011-01-31,18.0,303.2,954.2,24.8,6.6,1.9
2011-02-28,19.0,206.8,955.6,25.3,9.3,1.5
2011-03-31,24.0,540.6,955.0,24.0,7.3,1.7
2011-04-30,10.0,147.6,957.4,23.7,10.3,1.9
2011-05-31,3.0,0.6,959.1,21.7,7.4,1.5
2011-06-30,8.0,21.2,960.1,20.0,9.3,1.9
2011-07-31,1.0,0.2,960.1,21.5,8.7,2.5
2011-08-31,1.0,0.8,959.2,23.7,8.5,2.8
2011-09-30,0.0,0.0,958.8,26.2,9.3,3.2
2011-10-31,16.0,130.4,955.6,25.1,9.9,2.9
2011-11-30,12.0,160.2,955.1,25.0,9.7,2.3
2011-12-31,21.0,50.8,954.7,24.6,10.8,1.8
2012-01-31,18.333333333333332,391.8,955.9,23.8,7.3,2.0
2012-02-29,12.0,176.0666666666667,956.3,25.1,8.8,1.8
2012-03-31,19.0,52.4,956.9,25.1,7.7,1.7
2012-04-30,23.0,62.8,956.9,24.6,5.8,1.6
2012-05-31,21.0,14.6,959.8,21.5,6.3,1.8
2012-06-30,24.0,10.0,960.3,21.8,8.1,1.8
2012-07-31,29.0,28.4,960.8,20.6,6.1,1.9
2012-08-31,1.0,9.0,962.2,22.6,9.1,3.0
2012-09-30,6.0,27.6,958.9,25.7,11.0,2.6
2012-10-31,9.0,104.0,955.5,27.1,10.2,2.7
2012-11-30,10.0,110.06666666666668,956.0333333333334,25.3,7.4,1.8333333333333333
2012-12-31,14.0,117.86666666666666,954.9,26.5,10.9,1.8
2013-01-31,22.0,424.8,955.6,24.6,7.9,1.8
2013-02-28,15.0,182.8,956.4,24.8,7.6,1.6
