Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-09-30,76.31428571428572,1010.9428571428572,21.057142857142853,11.87142857142857,2.9333333333333336
2025-10-31,79.4,1015.2,17.6,17.5,2.6999999999999997
2025-11-30,18.7,1010.8,19.2,18.5,3.4
2025-12-31,58.6,1006.1,23.9,8.3,3.1
2026-01-31,43.3,1011.2,22.5,9.4,3.5
2026-02-28,78.3,1010.1,23.1,11.3,3.0
2026-03-31,153.7,1011.7,21.9,8.4,2.6
2026-04-30,102.2,1011.5,19.2,9.7,2.0
