Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-09-30,102.96666666666665,982.0,20.571428571428573,10.328571428571431,3.4499999999999997
2025-10-31,99.46666666666665,983.0,16.8,11.3,3.5
2025-11-30,73.0,983.4,18.9,12.5,3.7
2025-12-31,208.4,978.9,23.1,9.4,3.4
2026-01-31,53.0,982.8,22.0,9.0,3.4
2026-02-28,58.0,981.3,23.1,9.3,3.4
2026-03-31,151.8,982.3,21.5,11.9,3.4
2026-04-30,73.6,983.3,18.6,8.9,3.4
