Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-04-30,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2010-05-31,14.0,86.8,999.3,15.4,8.9,3.3
2010-06-30,11.0,46.0,1000.5,13.1,9.3,3.4
2010-07-31,14.0,229.2,1000.1,11.9,10.1,3.7
2010-08-31,8.0,17.6,1000.9,12.6,10.3,3.8
2010-09-30,10.0,119.4,996.8,15.8,11.1,3.5
2010-10-31,6.0,17.8,996.9,16.9,12.4,3.5
2010-11-30,4.0,24.8,993.7,19.9,11.9,3.9
2010-12-31,8.0,54.0,990.7,24.2,14.8,3.8
2011-01-31,11.0,91.4,990.9,25.8,10.8,3.3
2011-02-28,7.0,93.8,993.5,23.9,9.4,3.7
2011-03-31,6.0,41.2,995.6,22.2,8.7,3.3
2011-04-30,8.0,108.6,996.3,19.1,12.9,2.8
2011-05-31,14.0,64.4,1000.1,14.6,9.4,3.1
2011-06-30,14.0,133.2,998.3,12.2,8.8,3.5
2011-07-31,13.0,98.6,999.4,11.1,10.6,3.5
2011-08-31,12.0,60.8,997.9,12.7,13.5,4.0
2011-09-30,7.0,71.4,1000.0,15.2,9.4,3.6
2011-10-31,13.0,144.6,995.0,17.6,13.8,3.6
2011-11-30,3.0,27.2,994.8,21.4,11.8,3.5
2011-12-31,9.0,39.4,992.9,21.9,9.6,3.7
2012-01-31,6.0,25.6,993.1,25.0,9.0,3.8
2012-02-29,12.0,197.0,992.3,24.5,13.5,3.5
2012-03-31,8.0,92.8,995.6,21.7,8.1,2.7
2012-04-30,12.0,122.8,996.7,17.9,9.7,2.6
2012-05-31,7.0,5.0,999.4,17.0,9.3,2.7
2012-06-30,12.0,42.4,998.8,12.7,9.0,3.0
2012-07-31,9.0,71.8,1000.6,10.1,10.2,3.4
2012-08-31,11.0,95.2,1000.2,17.1,9.7,4.0
2012-09-30,2.0,43.73333333333333,998.3333333333334,16.2,10.6,3.3333333333333335
2012-10-31,8.0,91.26666666666667,995.1333333333333,19.4,13.3,3.2999999999999994
2012-11-30,6.0,53.4,994.2,22.4,14.0,3.5
2012-12-31,13.0,152.4,990.6,24.1,17.2,3.5
2013-01-31,8.0,96.8,994.9,22.7,10.0,3.2
2013-02-28,13.0,168.8,993.4,22.7,14.2,3.3
2013-03-31,7.0,97.4,996.2,19.6,11.1,3.1
2013-04-30,9.0,84.6,997.3,18.3,8.5,2.7
2013-05-31,17.0,164.6,997.6,14.3,12.2,2.8
2013-06-30,15.0,77.4,998.9,12.5,8.1,2.7
2013-07-31,8.0,44.46666666666667,1001.2,11.3,13.1,3.2
2013-08-31,2.0,49.13333333333333,996.6666666666666,19.766666666666666,9.0,3.2000000000000006
2013-09-30,9.0,118.0,997.8,15.7,10.4,4.0
2013-10-31,10.0,142.0,996.9,17.9,9.6,3.4
2013-11-30,9.0,115.4,993.9,21.1,10.9,3.7
2013-12-31,5.0,29.6,991.3,25.3,10.7,3.1
2014-01-31,14.0,151.2,993.0,25.2,18.1,3.7
2014-02-28,15.0,253.2,994.0,23.9,13.8,3.7
2014-03-31,16.0,274.4,995.0,20.3,8.9,3.0
2014-04-30,9.0,40.4,997.9,18.5,9.3,3.0
2014-05-31,17.0,55.6,998.3,14.8,8.9,2.5
2014-06-30,12.0,118.40000000000002,999.2,12.6,12.9,3.3
2014-07-31,6.0,42.800000000000004,1001.4,13.7,10.3,3.1
2014-08-31,13.0,173.46666666666667,999.2,14.4,11.2,3.4
2014-09-30,11.0,119.8,996.2,16.2,13.2,3.7
2014-10-31,14.0,226.2,996.2,20.2,12.0,3.5
2014-11-30,7.0,44.8,994.1,21.7,12.2,3.5
2014-12-31,14.0,228.2,992.9,22.7,17.8,3.4
2015-01-31,17.0,234.8,994.3,23.7,11.6,3.2
2015-02-28,10.0,54.26666666666667,994.2,23.4,7.5,2.8
2015-03-31,4.333333333333333,100.39999999999999,995.9,22.2,8.8,2.7
2015-04-30,8.333333333333334,74.66666666666667,997.9,19.4,11.5,2.5
2015-05-31,7.666666666666667,81.0,999.4,16.3,8.7,2.8
2015-06-30,7.0,50.93333333333334,999.7,13.7,9.1,2.9
2015-07-31,7.666666666666667,99.66666666666667,999.3,13.4,9.3,3.0
2015-08-31,6.333333333333333,82.2,996.1,17.5,11.7,3.9
2015-09-30,12.333333333333334,204.39999999999998,995.9,15.2,13.4,3.6
2015-10-31,3.0,68.2,996.1,17.2,11.6,3.9
2015-11-30,16.0,46.4,993.9,19.6,10.0,3.7
2015-12-31,9.666666666666666,109.26666666666665,992.5,22.8,11.2,3.4
2016-01-31,12.0,34.2,993.2,24.8,8.1,3.2
2016-02-29,9.0,78.0,993.3,25.0,12.7,2.8
2016-03-31,5.0,42.53333333333333,996.1666666666666,21.033333333333335,8.6,2.9
2016-04-30,13.333333333333334,88.2,997.7000000000002,17.2,8.4,2.9666666666666663
2016-05-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2016-06-30,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2016-07-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2016-08-31,7.0,91.4,998.7,14.6,13.0,3.3
2016-09-30,6.0,26.8,1000.3,14.0,10.0,3.8
2016-10-31,8.0,121.8,995.7,18.1,11.1,3.6
2016-11-30,8.0,114.6,995.2,20.8,13.7,3.4
2016-12-31,11.0,92.8,992.3,23.6,11.7,3.4
2017-01-31,13.0,152.8,993.3,24.1,14.7,3.2
2017-02-28,16.0,159.6,992.6,23.8,11.6,2.6
2017-03-31,11.0,184.8,996.1,21.4,11.2,3.1
2017-04-30,9.0,170.0,997.2,18.5,10.4,3.2
2017-05-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2017-06-30,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2017-07-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2017-08-31,6.0,64.66666666666667,997.1666666666666,15.3,13.2,3.466666666666667
2017-09-30,16.0,205.4,998.5,16.3,11.3,3.8
2017-10-31,13.0,216.8,994.3,18.1,20.3,4.2
2017-11-30,7.0,50.6,993.9,20.2,11.6,3.7
2017-12-31,7.0,79.2,992.4,24.4,15.1,3.4
2018-01-31,10.0,121.4,992.7,24.3,14.8,3.3
2018-02-28,5.0,38.6,994.5,23.3,11.8,3.0
2018-03-31,8.0,109.2,993.9,21.4,9.5,2.9
2018-04-30,11.0,79.0,997.7,22.0,10.1,3.0
2018-05-31,16.0,151.2,999.2,16.2,8.4,2.8
2018-06-30,19.0,52.6,1000.7,10.8,8.4,2.9
2018-07-31,13.0,123.39999999999998,1000.4,12.0,9.9,3.5
2018-08-31,8.333333333333334,140.0,1001.1,12.1,11.0,3.5
2018-09-30,14.666666666666666,246.66666666666666,996.6,17.7,15.5,3.8
2018-10-31,10.0,96.80000000000001,996.7,18.4,12.1,4.2
2018-11-30,8.0,196.4,994.7,22.0,11.4,4.3
2018-12-31,12.0,172.8,994.5,22.6,15.8,3.7
2019-01-31,21.0,429.8,994.3,24.4,12.4,3.7
2019-02-28,10.0,67.6,995.1,23.1,10.8,3.5
2019-03-31,6.0,15.2,997.4,21.3,10.8,3.6
2019-04-30,11.0,196.8,997.0,19.7,10.2,3.2
2019-05-31,15.0,183.2,998.3,16.9,11.8,3.2
2019-06-30,12.0,27.0,999.1,16.9,10.7,3.7
2019-07-31,15.0,173.2,1001.2,11.6,10.9,3.4
2019-08-31,10.0,88.4,1003.0,13.0,10.5,3.8
2019-09-30,8.0,84.8,999.2,14.9,11.0,3.5
2019-10-31,18.0,338.8,996.4,18.8,19.5,4.5
2019-11-30,10.0,72.8,994.6,21.8,10.6,3.7
2019-12-31,5.0,17.4,993.6,23.7,10.5,3.7
2020-01-31,10.0,103.8,993.4,24.4,10.3,3.6
2020-02-29,3.0,35.8,995.6,23.7,10.3,3.9
2020-03-31,4.0,39.8,996.6,24.4,10.3,3.4
2020-04-30,6.0,59.2,999.3,18.7,11.7,3.6
2020-05-31,9.0,146.4,998.9,15.0,13.1,3.5
2020-06-30,18.0,200.8,997.6,14.4,11.0,3.8
2020-07-31,9.0,44.0,999.7,11.8,10.6,3.7
2020-08-31,4.0,63.4,1000.2,15.1,10.4,3.7
2020-09-30,10.0,110.0,998.6,15.1,11.7,3.8
2020-10-31,9.0,63.8,996.8,18.2,11.2,4.3
2020-11-30,12.333333333333334,163.86666666666667,995.8666666666667,20.53333333333333,12.7,3.5
2020-12-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-01-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-02-28,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-03-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-04-30,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-05-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-06-30,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-07-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-08-31,10.046052631578947,113.56444444444443,996.6538461538462,18.696875,11.208484848484849,3.4173076923076926
2021-09-30,1.0,33.06666666666667,994.6999999999999,20.666666666666664,9.533333333333333,3.8000000000000003
2021-10-31,5.0,27.600000000000005,997.8,17.3,10.3,3.8
2021-11-30,3.0,29.266666666666666,994.9,20.6,10.8,3.9
2021-12-31,2.0,36.2,994.4,23.4,9.0,4.0
