Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-08-31,90.75,939.24,21.119999999999997,6.633333333333333,2.38
2025-09-30,90.75,939.24,21.119999999999997,6.633333333333333,2.38
2025-10-31,95.03333333333335,938.7666666666668,20.633333333333333,8.1,2.466666666666667
2025-11-30,60.699999999999996,939.6,18.4,7.2,2.7
2025-12-31,180.9,936.8,22.0,6.7,2.3
2026-01-31,51.9,939.9,21.5,6.1,2.4
2026-02-28,52.3,939.6,21.7,6.1,2.3
2026-03-31,77.9,940.3,22.0,5.6,2.2
2026-04-30,90.75,939.24,21.119999999999997,6.633333333333333,2.38
