Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-12-31,67.9,950.45,21.65,4.300000000000001,1.2
2026-01-31,67.9,950.45,21.65,4.300000000000001,1.2
2026-02-28,67.9,950.45,21.65,4.300000000000001,1.2
2026-03-31,34.4,949.6,23.4,4.4,1.2
2026-04-30,101.4,951.3,19.9,4.2,1.2
