Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-09-30,85.42857142857143,974.8571428571429,19.800000000000004,11.599999999999998,4.414285714285714
2025-10-31,44.7,978.0,16.7,12.3,4.8
2025-11-30,60.9,974.9,18.0,11.5,4.6
2025-12-31,187.0,970.8,22.2,12.5,4.0
2026-01-31,79.1,975.0,21.1,11.1,4.4
2026-02-28,93.7,974.3,21.9,9.3,4.1
2026-03-31,78.6,975.3,20.8,9.5,4.7
2026-04-30,54.0,975.7,17.9,15.0,4.3
