Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-10-31,90.36666666666667,1009.2666666666665,23.566666666666666,8.45,2.3499999999999996
2025-11-30,92.0,1010.2,21.2,9.1,2.5
2025-12-31,151.8,1006.3,24.7,8.7,2.5
2026-01-31,100.4,1010.0,24.5,9.3,2.4
2026-02-28,57.7,1008.8,24.8,6.9,2.3
2026-03-31,82.0,1009.4,24.6,7.3,2.1
2026-04-30,58.3,1010.9,21.6,9.4,2.3
