Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2026-01-31,49.75,1004.5,23.1,7.949999999999999,2.75
2026-02-28,49.75,1004.5,23.1,7.949999999999999,2.75
2026-03-31,63.8,1003.5,24.8,9.2,2.9
2026-04-30,35.7,1005.5,21.4,6.7,2.6
