Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-08-31,48.0,930.1,20.933333333333334,8.742857142857142,3.28
2025-09-30,48.0,930.1,20.933333333333334,8.742857142857142,3.28
2025-10-31,48.0,930.2666666666668,19.8,8.4,3.3666666666666667
2025-11-30,40.2,929.7,18.5,8.0,3.5
2025-12-31,48.0,930.0,22.3,9.3,3.233333333333333
2026-01-31,48.0,930.3,21.8,9.2,3.4
2026-02-28,48.0,929.5,21.8,7.1,3.3
2026-03-31,55.8,930.2,22.1,10.2,3.0
2026-04-30,48.0,930.8,19.1,9.0,3.2
