Data Medicao,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2025-09-30,97.81666666666668,963.8599999999999,19.914285714285715,7.471428571428571,2.5166666666666666
2025-10-31,58.70000000000001,964.8666666666667,16.2,8.3,2.5999999999999996
2025-11-30,74.9,965.1,18.0,8.5,2.8
2025-12-31,259.7,961.0,21.9,6.8,2.3
2026-01-31,40.5,964.9,21.2,9.0,2.6
2026-02-28,62.8,963.7,22.0,5.7,2.4
2026-03-31,88.3,964.6,21.1,6.0,2.6
2026-04-30,60.7,964.5666666666667,19.0,8.0,2.4
